rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,semantic_review_status,candidate_reason,suggested_family,term_norm_for_audit,audit_category,audit_reason,include_in_semantic_review,audit_scope,audit_stage,manual_override,manual_override_note
118,italy e-mail,2,35,35,2.557,1369,pending,psychoanalytic_psychology_high_frequency_recon,,italy e-mail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
119,attachment styles,2,35,16,1.169,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment,attachment styles,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
120,department psychiatry,2,34,31,2.264,1369,pending,psychoanalytic_psychology_high_frequency_recon,,department psychiatry,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
121,eating disorders,2,34,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,,eating disorders,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
122,correspondence concerning,2,34,34,2.484,1369,pending,psychoanalytic_psychology_high_frequency_recon,,correspondence concerning,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
123,psychotherapy runninghead,2,33,33,2.411,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychotherapy runninghead,technical_artifact,explicit_artifact_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
124,nancy mcwilliams,2,33,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,,nancy mcwilliams,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
125,island university,2,33,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,,island university,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
126,concerning addressed,2,33,33,2.411,1369,pending,psychoanalytic_psychology_high_frequency_recon,,concerning addressed,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
127,org https,2,33,21,1.534,1369,pending,psychoanalytic_psychology_high_frequency_recon,,org https,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
128,alan sugarman,2,32,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,,alan sugarman,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
129,requests reprints,2,32,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,,requests reprints,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
130,reprints sent,2,32,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,,reprints sent,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
131,doris silverman,2,32,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,,doris silverman,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
132,pathological narcissism,2,32,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,self_narcissism,pathological narcissism,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
133,phd john,2,32,25,1.826,1369,pending,psychoanalytic_psychology_high_frequency_recon,,phd john,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
134,psychoanalytic literature,2,32,31,2.264,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychoanalytic literature,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
135,psychoanalytic training,2,32,30,2.191,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychoanalytic training,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
136,interests include,2,32,30,2.191,1369,pending,psychoanalytic_psychology_high_frequency_recon,,interests include,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
137,relational psychoanalysis,2,32,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,relational_intersubjective,relational psychoanalysis,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
138,avenue suite,2,32,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,,avenue suite,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
139,peter fonagy,2,32,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,,peter fonagy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
140,relations theory,2,31,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,,relations theory,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
141,subjective experience,2,31,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,,subjective experience,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
142,psychoanalytically oriented,2,31,26,1.899,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychoanalytically oriented,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
143,between patient,2,31,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,,between patient,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
144,psychoanalytic therapy,2,31,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process,psychoanalytic therapy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
145,patient analyst,2,31,28,2.045,1369,pending,psychoanalytic_psychology_high_frequency_recon,,patient analyst,background_domain_term,explicit_background_domain_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
146,professor psychology,2,31,31,2.264,1369,pending,psychoanalytic_psychology_high_frequency_recon,,professor psychology,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
147,danielle knafo,2,31,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,,danielle knafo,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
148,theory practice,2,31,28,2.045,1369,pending,psychoanalytic_psychology_high_frequency_recon,,theory practice,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
149,social cognition,2,31,19,1.388,1369,pending,psychoanalytic_psychology_high_frequency_recon,culture_social_ethics,social cognition,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
150,donna orange,2,31,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,,donna orange,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
151,personality pathology,2,31,16,1.169,1369,pending,psychoanalytic_psychology_high_frequency_recon,,personality pathology,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
152,jeremy safran,2,31,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,,jeremy safran,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
153,narcissistic personality,2,30,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,self_narcissism,narcissistic personality,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
154,between attachment,2,30,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment,between attachment,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
155,diana diamond,2,30,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,,diana diamond,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
156,faculty member,2,30,26,1.899,1369,pending,psychoanalytic_psychology_high_frequency_recon,,faculty member,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
157,san diego,2,30,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,,san diego,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
158,international university,2,30,2,0.146,1369,pending,psychoanalytic_psychology_high_frequency_recon,,international university,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
159,online first,2,30,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,,online first,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
160,attachment anxiety,2,30,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment,attachment anxiety,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
161,runninghead psychoanalysis,2,29,29,2.118,1369,pending,psychoanalytic_psychology_high_frequency_recon,,runninghead psychoanalysis,technical_artifact,explicit_artifact_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
162,beatrice beebe,2,29,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,,beatrice beebe,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
163,phd department,2,28,19,1.388,1369,pending,psychoanalytic_psychology_high_frequency_recon,,phd department,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
164,postdoctoral program,2,28,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,postdoctoral program,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
165,mental functioning,2,28,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,,mental functioning,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
166,working alliance,2,28,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,,working alliance,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
167,marilyn charles,2,28,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,marilyn charles,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
168,ronald naso,2,28,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,ronald naso,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
169,rome italy,2,28,25,1.826,1369,pending,psychoanalytic_psychology_high_frequency_recon,,rome italy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
170,members underrepresented,2,28,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,members underrepresented,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
171,underrepresented groups,2,28,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,underrepresented groups,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
172,transference-focused psychotherapy,2,28,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,transference_countertransference,transference-focused psychotherapy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
173,com https,2,28,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,com https,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
174,mental disorders,2,27,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,,mental disorders,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
175,clinical material,2,27,25,1.826,1369,pending,psychoanalytic_psychology_high_frequency_recon,,clinical material,background_domain_term,explicit_background_domain_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
176,john rosegrant,2,27,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,john rosegrant,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
177,phd peter,2,27,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,,phd peter,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
178,sense self,2,27,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,self_narcissism,sense self,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
179,control-mastery theory,2,27,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,,control-mastery theory,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
180,relational theory,2,27,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,relational_intersubjective,relational theory,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
181,wright institute,2,27,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,,wright institute,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
182,sign https,2,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,sign https,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
183,https apa,2,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,https apa,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
184,org portal,2,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,org portal,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
185,portal alerts,2,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,portal alerts,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
186,alerts notified,2,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,alerts notified,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
187,psychological association,2,26,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychological association,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
188,psychotherapy psychoanalysis,2,26,26,1.899,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychotherapy psychoanalysis,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
189,thinking about,2,26,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,,thinking about,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
190,training supervising,2,26,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,,training supervising,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
191,supervising analyst,2,26,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,,supervising analyst,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
192,practice new,2,26,25,1.826,1369,pending,psychoanalytic_psychology_high_frequency_recon,,practice new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
193,potential space,2,26,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,,potential space,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
194,psychological testing,2,26,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychological testing,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
195,university san,2,26,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,,university san,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
196,personality functioning,2,26,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,,personality functioning,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
197,runninghead psychoanalytic,2,25,25,1.826,1369,pending,psychoanalytic_psychology_high_frequency_recon,,runninghead psychoanalytic,technical_artifact,explicit_artifact_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
198,construct validity,2,25,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,,construct validity,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
199,clinical vignettes,2,25,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,,clinical vignettes,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
200,relation between,2,25,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,,relation between,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
201,medical center,2,25,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,,medical center,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
202,analyst patient,2,25,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,,analyst patient,background_domain_term,explicit_background_domain_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
203,associate professor,2,25,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,associate professor,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
204,children adolescents,2,25,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment,children adolescents,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
205,university brooklyn,2,25,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,,university brooklyn,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
206,psychodynamic treatment,2,25,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process,psychodynamic treatment,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
207,african american,2,25,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,,african american,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
208,roy schafer,2,25,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,roy schafer,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
209,jon mills,2,25,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,jon mills,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
210,stijn vanheule,2,25,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,,stijn vanheule,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
211,california institute,2,25,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,,california institute,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
212,institute integral,2,25,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,,institute integral,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
213,attitudes toward,2,24,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,,attitudes toward,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
214,phd frank,2,24,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,,phd frank,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
215,analytic treatment,2,24,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process,analytic treatment,background_domain_term,explicit_background_domain_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
216,psychoanalytic technique,2,24,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process,psychoanalytic technique,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
217,clinical work,2,24,19,1.388,1369,pending,psychoanalytic_psychology_high_frequency_recon,,clinical work,background_domain_term,explicit_background_domain_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
218,east street,2,24,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,,east street,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
219,institute psychoanalysis,2,24,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,,institute psychoanalysis,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
220,wilma bucci,2,24,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,wilma bucci,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
221,analytic work,2,24,19,1.388,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process,analytic work,background_domain_term,explicit_background_domain_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
222,paul wachtel,2,24,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,,paul wachtel,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
223,self object,2,23,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,object_relations,self object,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
224,distinction between,2,23,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,,distinction between,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
225,american psychological,2,23,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,,american psychological,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
226,columbia university,2,23,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,,columbia university,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
227,doctoral dissertations,2,23,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,,doctoral dissertations,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
228,contemporary psychoanalysis,2,23,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,,contemporary psychoanalysis,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
229,graduate school,2,23,11,0.804,1369,pending,psychoanalytic_psychology_high_frequency_recon,,graduate school,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
230,ryan lamothe,2,23,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,ryan lamothe,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
231,phd psyd,2,23,21,1.534,1369,pending,psychoanalytic_psychology_high_frequency_recon,,phd psyd,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
232,psychodynamic doctoral,2,23,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychodynamic doctoral,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
233,sign http,2,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,sign http,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
234,http notify,2,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,http notify,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
235,notify apa,2,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,notify apa,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
236,org notified,2,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,org notified,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
237,sheldon bach,2,23,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,,sheldon bach,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
238,differences between,2,22,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,,differences between,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
239,theory research,2,22,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,,theory research,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
240,psychoanalytic practice,2,22,21,1.534,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychoanalytic practice,background_domain_term,explicit_background_domain_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
241,early childhood,2,22,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,,early childhood,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
242,training analysis,2,22,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,,training analysis,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
243,associations between,2,22,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,,associations between,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
244,association between,2,22,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,,association between,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
245,massachusetts school,2,22,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,,massachusetts school,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
246,kevin meehan,2,22,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,kevin meehan,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
247,attachment security,2,22,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment,attachment security,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
