rank_within_group,journal_key,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
61,psychoanalytic_psychotherapy,impact,terms_unigram,870,11294,72,607,8.2759,5.3745,2.9013,1.5476,12.448025,impact,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,impact,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
62,psychoanalytic_psychotherapy,team,terms_unigram,870,11294,35,64,4.023,0.5667,3.4563,7.1373,12.385774,team,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,team,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
63,psychoanalytic_psychotherapy,professional,terms_unigram,870,11294,55,367,6.3218,3.2495,3.0723,1.9584,12.367193,professional,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,professional,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
64,psychoanalytic_psychotherapy,professionals,terms_unigram,870,11294,34,49,3.908,0.4339,3.4742,9.0382,12.351945,professionals,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,professionals,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
65,psychoanalytic_psychotherapy,corresponding,terms_unigram,870,11294,38,114,4.3678,1.0094,3.3584,4.3604,12.303817,corresponding,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,corresponding,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
66,psychoanalytic_psychotherapy,framework,terms_unigram,870,11294,53,341,6.092,3.0193,3.0727,2.0316,12.256759,framework,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,framework,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
67,psychoanalytic_psychotherapy,lane,terms_unigram,870,11294,38,121,4.3678,1.0714,3.2965,4.1092,12.076751,lane,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,lane,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
68,psychoanalytic_psychotherapy,forensic,terms_unigram,870,11294,31,11,3.5632,0.0974,3.4658,35.5206,12.011622,forensic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,forensic,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
69,psychoanalytic_psychotherapy,effective,terms_unigram,870,11294,45,231,5.1724,2.0453,3.1271,2.5488,11.972468,effective,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,effective,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
71,psychoanalytic_psychotherapy,describe,terms_unigram,870,11294,68,565,7.8161,5.0027,2.8134,1.5708,11.912386,describe,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,describe,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
73,psychoanalytic_psychotherapy,effectiveness,terms_unigram,870,11294,36,106,4.1379,0.9386,3.1994,4.4444,11.552697,effectiveness,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,effectiveness,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
74,psychoanalytic_psychotherapy,physical,terms_unigram,870,11294,54,377,6.2069,3.3381,2.8688,1.8722,11.496402,physical,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,physical,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
76,psychoanalytic_psychotherapy,trust,terms_unigram,870,11294,37,126,4.2529,1.1156,3.1372,3.8442,11.41197,trust,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,trust,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
78,psychoanalytic_psychotherapy,containment,terms_unigram,870,11294,34,83,3.908,0.7349,3.1731,5.358,11.281626,containment,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,containment,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
79,psychoanalytic_psychotherapy,belsize,terms_unigram,870,11294,31,36,3.5632,0.3188,3.2445,11.1914,11.244459,belsize,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,belsize,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
80,psychoanalytic_psychotherapy,evidence,terms_unigram,870,11294,64,528,7.3563,4.675,2.6813,1.5826,11.192672,evidence,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,evidence,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
82,psychoanalytic_psychotherapy,outcomes,terms_unigram,870,11294,35,114,4.023,1.0094,3.0136,4.0206,10.799303,outcomes,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,outcomes,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
84,psychoanalytic_psychotherapy,dynamics,terms_unigram,870,11294,58,469,6.6667,4.1526,2.514,1.6158,10.251008,dynamics,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,dynamics,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
85,psychoanalytic_psychotherapy,application,terms_unigram,870,11294,47,316,5.4023,2.7979,2.6044,1.9462,10.081974,application,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,application,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
86,psychoanalytic_psychotherapy,severe,terms_unigram,870,11294,54,417,6.2069,3.6922,2.5147,1.6928,10.077123,severe,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,severe,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
87,psychoanalytic_psychotherapy,paperback,terms_unigram,870,11294,27,9,3.1034,0.0797,3.0238,37.5385,10.075787,paperback,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,paperback,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
88,psychoanalytic_psychotherapy,specialist,terms_unigram,870,11294,27,10,3.1034,0.0885,3.0149,33.9634,10.046282,specialist,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,specialist,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
89,psychoanalytic_psychotherapy,access,terms_unigram,870,11294,40,220,4.5977,1.9479,2.6498,2.3819,9.84009,access,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,access,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
90,psychoanalytic_psychotherapy,karnac,terms_unigram,870,11294,27,17,3.1034,0.1505,2.9529,20.3781,9.839753,karnac,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,karnac,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
94,psychoanalytic_psychotherapy,provides,terms_unigram,870,11294,53,420,6.092,3.7188,2.3732,1.6499,9.466518,provides,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,provides,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
95,psychoanalytic_psychotherapy,orcid,terms_unigram,870,11294,42,262,4.8276,2.3198,2.5078,2.0996,9.432226,orcid,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,orcid,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
96,psychoanalytic_psychotherapy,suicide,terms_unigram,870,11294,32,112,3.6782,0.9917,2.6865,3.7463,9.393311,suicide,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,suicide,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
97,psychoanalytic_psychotherapy,political,terms_unigram,870,11294,46,322,5.2874,2.8511,2.4363,1.8698,9.380057,political,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,political,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
98,psychoanalytic_psychotherapy,behavioural,terms_unigram,870,11294,28,51,3.2184,0.4516,2.7668,7.1764,9.316714,behavioural,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,behavioural,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
99,psychoanalytic_psychotherapy,available,terms_unigram,870,11294,50,382,5.7471,3.3823,2.3648,1.7121,9.297979,available,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,available,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
100,psychoanalytic_psychotherapy,trainees,terms_unigram,870,11294,26,26,2.9885,0.2302,2.7583,12.9679,9.09089,trainees,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal,,,trainees,final_keep,kept_after_final_cleanup,True,key_terms_by_journal
