rank_within_group,journal_key,period,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
57,psychoanalytic_psychology,2010-2025,higher,terms_unigram,624,11540,35,131,5.609,1.1352,4.4738,4.985,16.03192,higher,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,higher,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
58,psychoanalytic_psychology,2010-2025,assessed,terms_unigram,624,11540,32,66,5.1282,0.5719,4.5563,9.0245,15.931072,assessed,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,assessed,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
59,psychoanalytic_psychology,2010-2025,measure,terms_unigram,624,11540,36,161,5.7692,1.3951,4.3741,4.1733,15.794456,measure,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,measure,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
61,psychoanalytic_psychology,2010-2025,pandemic,terms_unigram,624,11540,31,87,4.9679,0.7539,4.214,6.6476,14.604782,pandemic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,pandemic,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
62,psychoanalytic_psychology,2010-2025,provide,terms_unigram,624,11540,53,559,8.4936,4.844,3.6496,1.7657,14.558072,provide,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,provide,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
63,psychoanalytic_psychology,2010-2025,relationship,terms_unigram,624,11540,124,1946,19.8718,16.8631,3.0087,1.1811,14.526996,relationship,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,relationship,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
64,psychoanalytic_psychology,2010-2025,alerts,terms_unigram,624,11540,27,4,4.3269,0.0347,4.2923,112.8453,14.302692,alerts,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,alerts,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
65,psychoanalytic_psychology,2010-2025,portal,terms_unigram,624,11540,27,5,4.3269,0.0433,4.2836,92.328,14.273816,portal,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,portal,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
66,psychoanalytic_psychology,2010-2025,like,terms_unigram,624,11540,86,1226,13.7821,10.6239,3.1581,1.3023,14.103938,like,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,like,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
67,psychoanalytic_psychology,2010-2025,showed,terms_unigram,624,11540,37,239,5.9295,2.0711,3.8584,2.8913,14.035372,showed,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,showed,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
69,psychoanalytic_psychology,2010-2025,covid,terms_unigram,624,11540,30,95,4.8077,0.8232,3.9845,5.8974,13.682615,covid,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,covid,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
70,psychoanalytic_psychology,2010-2025,behaviors,terms_unigram,624,11540,29,73,4.6474,0.6326,4.0149,7.4114,13.655309,behaviors,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,behaviors,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
73,psychoanalytic_psychology,2010-2025,test,terms_unigram,624,11540,32,158,5.1282,1.3692,3.7591,3.7863,13.143562,test,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,test,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
74,psychoanalytic_psychology,2010-2025,overall,terms_unigram,624,11540,30,123,4.8077,1.0659,3.7418,4.5603,12.849412,overall,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,overall,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
75,psychoanalytic_psychology,2010-2025,patterns,terms_unigram,624,11540,38,300,6.0897,2.5997,3.4901,2.3658,12.786161,patterns,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,patterns,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
76,psychoanalytic_psychology,2010-2025,self-report,terms_unigram,624,11540,25,17,4.0064,0.1473,3.8591,26.907,12.573309,self-report,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,self-report,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
77,psychoanalytic_psychology,2010-2025,assessing,terms_unigram,624,11540,27,64,4.3269,0.5546,3.7723,7.8729,12.570176,assessing,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,assessing,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
78,psychoanalytic_psychology,2010-2025,mentalization,terms_unigram,624,11540,27,65,4.3269,0.5633,3.7637,7.7527,12.541301,mentalization,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,mentalization,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
79,psychoanalytic_psychology,2010-2025,aimed,terms_unigram,624,11540,29,113,4.6474,0.9792,3.6682,4.7994,12.476385,aimed,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,aimed,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
81,psychoanalytic_psychology,2010-2025,defense,terms_unigram,624,11540,37,290,5.9295,2.513,3.4165,2.3837,12.427773,defense,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,defense,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
82,psychoanalytic_psychology,2010-2025,psychological,terms_unigram,624,11540,86,1274,13.7821,11.0399,2.7422,1.2533,12.246368,psychological,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychological,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
86,psychoanalytic_psychology,2010-2025,symptoms,terms_unigram,624,11540,53,630,8.4936,5.4593,3.0343,1.5669,12.103845,symptoms,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,symptoms,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
87,psychoanalytic_psychology,2010-2025,mental,terms_unigram,624,11540,98,1511,15.7051,13.0936,2.6115,1.2033,12.000342,mental,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,mental,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
88,psychoanalytic_psychology,2010-2025,psychopathology,terms_unigram,624,11540,41,389,6.5705,3.3709,3.1996,1.9675,11.959156,psychopathology,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychopathology,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
89,psychoanalytic_psychology,2010-2025,explore,terms_unigram,624,11540,43,435,6.891,3.7695,3.1215,1.8444,11.812455,explore,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,explore,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
91,psychoanalytic_psychology,2010-2025,empirically,terms_unigram,624,11540,26,72,4.1667,0.6239,3.5427,6.7495,11.676326,empirically,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,empirically,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
92,psychoanalytic_psychology,2010-2025,notify,terms_unigram,624,11540,23,4,3.6859,0.0347,3.6512,96.4315,11.603823,notify,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,notify,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
94,psychoanalytic_psychology,2010-2025,validity,terms_unigram,624,11540,29,146,4.6474,1.2652,3.3823,3.7183,11.503772,validity,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,validity,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
95,psychoanalytic_psychology,2010-2025,specifically,terms_unigram,624,11540,39,362,6.25,3.1369,3.1131,2.0121,11.483795,specifically,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,specifically,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
96,psychoanalytic_psychology,2010-2025,alliance,terms_unigram,624,11540,30,170,4.8077,1.4731,3.3346,3.3032,11.450821,alliance,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,alliance,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
97,psychoanalytic_psychology,2010-2025,style,terms_unigram,624,11540,31,196,4.9679,1.6984,3.2695,2.9601,11.331253,style,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,style,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
98,psychoanalytic_psychology,2010-2025,rome,terms_unigram,624,11540,27,109,4.3269,0.9445,3.3824,4.6375,11.27079,rome,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,rome,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
100,psychoanalytic_psychology,2010-2025,interventions,terms_unigram,624,11540,33,250,5.2885,2.1664,3.1221,2.4695,11.009593,interventions,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,interventions,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
1,psychoanalytic_psychotherapy,1970-1989,setting,terms_unigram,39,12125,7,512,17.9487,4.2227,13.726,4.4363,28.542493,setting,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,setting,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
3,psychoanalytic_psychotherapy,1970-1989,effects,terms_unigram,39,12125,6,510,15.3846,4.2062,11.1784,3.8599,21.75222,effects,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,effects,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
4,psychoanalytic_psychotherapy,1970-1989,relationship,terms_unigram,39,12125,10,2060,25.641,16.9897,8.6513,1.5448,20.744995,relationship,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,relationship,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
5,psychoanalytic_psychotherapy,1970-1989,show,terms_unigram,39,12125,6,653,15.3846,5.3856,9.999,3.0153,19.45725,show,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,show,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
6,psychoanalytic_psychotherapy,1970-1989,splitting,terms_unigram,39,12125,5,258,12.8205,2.1278,10.6927,6.45,19.158707,splitting,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,splitting,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
7,psychoanalytic_psychotherapy,1970-1989,psychiatric,terms_unigram,39,12125,5,403,12.8205,3.3237,9.4968,4.1322,17.015984,psychiatric,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychiatric,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
8,psychoanalytic_psychotherapy,1970-1989,incest,terms_unigram,39,12125,4,63,10.2564,0.5196,9.7368,21.4831,15.670811,incest,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,incest,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
9,psychoanalytic_psychotherapy,1970-1989,conference,terms_unigram,39,12125,4,132,10.2564,1.0887,9.1678,10.2957,14.754925,conference,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,conference,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
10,psychoanalytic_psychotherapy,1970-1989,attempts,terms_unigram,39,12125,5,570,12.8205,4.701,8.1195,2.9226,14.548159,attempts,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,attempts,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
11,psychoanalytic_psychotherapy,1970-1989,child,terms_unigram,39,12125,7,1369,17.9487,11.2907,6.658,1.6602,13.844914,child,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,child,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
13,psychoanalytic_psychotherapy,1970-1989,difficulties,terms_unigram,39,12125,5,627,12.8205,5.1711,7.6494,2.6571,13.705847,difficulties,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,difficulties,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
14,psychoanalytic_psychotherapy,1970-1989,infancy,terms_unigram,39,12125,4,220,10.2564,1.8144,8.442,6.1867,13.586838,infancy,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,infancy,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
15,psychoanalytic_psychotherapy,1970-1989,arise,terms_unigram,39,12125,4,274,10.2564,2.2598,7.9966,4.9697,12.870058,arise,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,arise,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
16,psychoanalytic_psychotherapy,1970-1989,changes,terms_unigram,39,12125,5,692,12.8205,5.7072,7.1133,2.4077,12.745316,changes,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,changes,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
17,psychoanalytic_psychotherapy,1970-1989,illustrate,terms_unigram,39,12125,5,714,12.8205,5.8887,6.9319,2.3336,12.420213,illustrate,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,illustrate,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
18,psychoanalytic_psychotherapy,1970-1989,aware,terms_unigram,39,12125,4,347,10.2564,2.8619,7.3946,3.9257,11.901076,aware,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,aware,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
20,psychoanalytic_psychotherapy,1970-1989,psychotic,terms_unigram,39,12125,4,447,10.2564,3.6866,6.5698,3.0484,10.573705,psychotic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychotic,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
21,psychoanalytic_psychotherapy,1970-1989,insurance,terms_unigram,39,12125,3,23,7.6923,0.1897,7.5026,45.15,10.400836,insurance,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,insurance,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
22,psychoanalytic_psychotherapy,1970-1989,reference,terms_unigram,39,12125,4,471,10.2564,3.8845,6.3719,2.8933,10.255136,reference,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,reference,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
23,psychoanalytic_psychotherapy,1970-1989,belsize,terms_unigram,39,12125,3,64,7.6923,0.5278,7.1645,16.45,9.932068,belsize,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,belsize,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
24,psychoanalytic_psychotherapy,1970-1989,europe,terms_unigram,39,12125,3,91,7.6923,0.7505,6.9418,11.5959,9.623367,europe,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,europe,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
25,psychoanalytic_psychotherapy,1970-1989,institution,terms_unigram,39,12125,3,101,7.6923,0.833,6.8593,10.4534,9.509034,institution,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,institution,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
26,psychoanalytic_psychotherapy,1970-1989,tavistock,terms_unigram,39,12125,3,103,7.6923,0.8495,6.8428,10.2514,9.486167,tavistock,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,tavistock,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
27,psychoanalytic_psychotherapy,1970-1989,emphasis,terms_unigram,39,12125,4,542,10.2564,4.4701,5.7863,2.5146,9.312702,emphasis,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,emphasis,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
28,psychoanalytic_psychotherapy,1970-1989,internal,terms_unigram,39,12125,5,935,12.8205,7.7113,5.1092,1.7823,9.154408,internal,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,internal,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
29,psychoanalytic_psychotherapy,1970-1989,faced,terms_unigram,39,12125,3,139,7.6923,1.1464,6.5459,7.6059,9.074566,faced,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,faced,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
30,psychoanalytic_psychotherapy,1970-1989,overall,terms_unigram,39,12125,3,150,7.6923,1.2371,6.4552,7.05,8.948799,overall,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,overall,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
31,psychoanalytic_psychotherapy,1970-1989,psychotherapists,terms_unigram,39,12125,3,151,7.6923,1.2454,6.4469,7.0035,8.937366,psychotherapists,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychotherapists,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
32,psychoanalytic_psychotherapy,1970-1989,staff,terms_unigram,39,12125,3,152,7.6923,1.2536,6.4387,6.9575,8.925933,staff,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,staff,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
33,psychoanalytic_psychotherapy,1970-1989,lane,terms_unigram,39,12125,3,156,7.6923,1.2866,6.4057,6.7797,8.880199,lane,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,lane,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
35,psychoanalytic_psychotherapy,1970-1989,nhs,terms_unigram,39,12125,3,162,7.6923,1.3361,6.3562,6.5294,8.811599,nhs,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,nhs,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
36,psychoanalytic_psychotherapy,1970-1989,services,terms_unigram,39,12125,3,168,7.6923,1.3856,6.3067,6.2969,8.742999,services,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,services,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
37,psychoanalytic_psychotherapy,1970-1989,responsibility,terms_unigram,39,12125,3,194,7.6923,1.6,6.0923,5.4551,8.445732,responsibility,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,responsibility,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
38,psychoanalytic_psychotherapy,1970-1989,disturbance,terms_unigram,39,12125,3,199,7.6923,1.6412,6.0511,5.3184,8.388565,disturbance,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,disturbance,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
39,psychoanalytic_psychotherapy,1970-1989,fears,terms_unigram,39,12125,3,200,7.6923,1.6495,6.0428,5.2919,8.377132,fears,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,fears,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
41,psychoanalytic_psychotherapy,1970-1989,associated,terms_unigram,39,12125,4,618,10.2564,5.0969,5.1595,2.2056,8.3039,associated,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,associated,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
42,psychoanalytic_psychotherapy,1970-1989,describe,terms_unigram,39,12125,4,629,10.2564,5.1876,5.0688,2.1671,8.157889,describe,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,describe,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
44,psychoanalytic_psychotherapy,1970-1989,separate,terms_unigram,39,12125,3,253,7.6923,2.0866,5.6057,4.1855,7.771164,separate,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,separate,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
45,psychoanalytic_psychotherapy,1970-1989,essential,terms_unigram,39,12125,4,669,10.2564,5.5175,4.7389,2.0376,7.62694,essential,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,essential,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
46,psychoanalytic_psychotherapy,1970-1989,health,terms_unigram,39,12125,4,670,10.2564,5.5258,4.7306,2.0346,7.613667,health,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,health,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
47,psychoanalytic_psychotherapy,1970-1989,briefly,terms_unigram,39,12125,3,274,7.6923,2.2598,5.4325,3.8653,7.531063,briefly,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,briefly,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
48,psychoanalytic_psychotherapy,1970-1989,assessment,terms_unigram,39,12125,3,277,7.6923,2.2845,5.4078,3.8235,7.496763,assessment,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,assessment,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
49,psychoanalytic_psychotherapy,1970-1989,change,terms_unigram,39,12125,5,1053,12.8205,8.6845,4.136,1.5827,7.410675,change,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,change,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
50,psychoanalytic_psychotherapy,1970-1989,reviewed,terms_unigram,39,12125,3,291,7.6923,2.4,5.2923,3.6399,7.336696,reviewed,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,reviewed,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
52,psychoanalytic_psychotherapy,1970-1989,difficulty,terms_unigram,39,12125,3,305,7.6923,2.5155,5.1768,3.4731,7.176629,difficulty,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,difficulty,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
53,psychoanalytic_psychotherapy,1970-1989,drawn,terms_unigram,39,12125,3,309,7.6923,2.5485,5.1439,3.4282,7.130896,drawn,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,drawn,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
54,psychoanalytic_psychotherapy,1970-1989,illustrated,terms_unigram,39,12125,3,319,7.6923,2.6309,5.0614,3.3209,7.016562,illustrated,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,illustrated,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
56,psychoanalytic_psychotherapy,1970-1989,responses,terms_unigram,39,12125,3,327,7.6923,2.6969,4.9954,3.2398,6.925096,responses,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,responses,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
57,psychoanalytic_psychotherapy,1970-1989,external,terms_unigram,39,12125,4,722,10.2564,5.9546,4.3018,1.8881,6.923433,external,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,external,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
58,psychoanalytic_psychotherapy,1970-1989,objects,terms_unigram,39,12125,4,726,10.2564,5.9876,4.2688,1.8777,6.870339,objects,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,objects,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
59,psychoanalytic_psychotherapy,1970-1989,account,terms_unigram,39,12125,4,730,10.2564,6.0206,4.2358,1.8675,6.817244,account,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,account,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
60,psychoanalytic_psychotherapy,1970-1989,suffering,terms_unigram,39,12125,3,362,7.6923,2.9856,4.7067,2.927,6.524928,suffering,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,suffering,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
62,psychoanalytic_psychotherapy,1970-1989,began,terms_unigram,39,12125,3,364,7.6923,3.0021,4.6902,2.9109,6.502061,began,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,began,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
64,psychoanalytic_psychotherapy,1970-1989,description,terms_unigram,39,12125,3,377,7.6923,3.1093,4.583,2.8107,6.353428,description,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,description,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
66,psychoanalytic_psychotherapy,1970-1989,training,terms_unigram,39,12125,6,1482,15.3846,12.2227,3.1619,1.3292,6.152841,training,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,training,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
67,psychoanalytic_psychotherapy,1970-1989,observed,terms_unigram,39,12125,3,398,7.6923,3.2825,4.4098,2.6625,6.113327,observed,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,observed,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
68,psychoanalytic_psychotherapy,1970-1989,situation,terms_unigram,39,12125,5,1146,12.8205,9.4515,3.369,1.4543,6.036378,situation,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,situation,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
69,psychoanalytic_psychotherapy,1970-1989,insight,terms_unigram,39,12125,3,406,7.6923,3.3485,4.3439,2.6101,6.02186,insight,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,insight,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
70,psychoanalytic_psychotherapy,1970-1989,relationships,terms_unigram,39,12125,4,802,10.2564,6.6144,3.642,1.6999,5.861536,relationships,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,relationships,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
72,psychoanalytic_psychotherapy,1970-1989,reality,terms_unigram,39,12125,5,1186,12.8205,9.7814,3.0391,1.4052,5.445282,reality,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,reality,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
73,psychoanalytic_psychotherapy,1970-1989,behaviour,terms_unigram,39,12125,3,464,7.6923,3.8268,3.8655,2.2842,5.358726,behaviour,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,behaviour,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
74,psychoanalytic_psychotherapy,1970-1989,interaction,terms_unigram,39,12125,3,467,7.6923,3.8515,3.8408,2.2696,5.324426,interaction,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,interaction,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
75,psychoanalytic_psychotherapy,1970-1989,clear,terms_unigram,39,12125,3,468,7.6923,3.8598,3.8325,2.2647,5.312992,clear,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,clear,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
76,psychoanalytic_psychotherapy,1970-1989,hope,terms_unigram,39,12125,3,473,7.6923,3.901,3.7913,2.2408,5.255826,hope,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,hope,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
77,psychoanalytic_psychotherapy,1970-1989,task,terms_unigram,39,12125,3,474,7.6923,3.9093,3.783,2.2361,5.244392,task,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,task,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
79,psychoanalytic_psychotherapy,1970-1989,age,terms_unigram,39,12125,3,481,7.6923,3.967,3.7253,2.2036,5.164359,age,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,age,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
