article_id,journal_key,journal_title_config,journal_title_crossref,publisher_family,article_url,doi,year,publication_date,volume,issue_number,pages,title,authors,article_type,crossref_subjects,abstract_text,n_keywords,keyword_extraction_status,keyword_source,source_file,title_raw,title_clean_initial,doi_norm,source_issue_url,journal_title,online_publication_date,in_scope_year
10.1080/16506073.2025.2465760,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2465760,10.1080/16506073.2025.2465760,2026,2026-1-2,55.0,1,16-34,Theoretic principles of rational emotive behavior therapy (REBT) and loneliness: a multinational replication of Hyland et al. (2019),Kory Floyd; Colter D. Ray; Colin Hesse,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Theoretic principles of rational emotive behavior therapy (REBT) and loneliness: a multinational replication of Hyland et al. (2019),Theoretic principles of rational emotive behavior therapy (REBT) and loneliness: a multinational replication of Hyland et al. (2019),10.1080/16506073.2025.2465760,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2465737,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2465737,10.1080/16506073.2025.2465737,2026,2026-1-2,55.0,1,1-15,The relationship between perfectionism and treatment outcomes among people receiving internet-based cognitive behaviour therapy for Generalised Anxiety Disorder,S. Tang; A. Mahoney; K. Dobinson; C. T. Shiner,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,The relationship between perfectionism and treatment outcomes among people receiving internet-based cognitive behaviour therapy for Generalised Anxiety Disorder,The relationship between perfectionism and treatment outcomes among people receiving internet-based cognitive behaviour therapy for Generalised Anxiety Disorder,10.1080/16506073.2025.2465737,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2464641,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2464641,10.1080/16506073.2025.2464641,2026,2026-1-2,55.0,1,117-127,Negative effects of psychotherapy and their differential association with long-term outcome: an observational study of an intensive day treatment program for depression,Svenja Sürig; Rachel Dale; Philipp Herzog; Sarah Glanert; Ulrike Grave; Nele Assmann; Bartosz Zurowski; Stefan Borgwardt; Jan Philipp Klein; Thomas Probst,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Negative effects of psychotherapy and their differential association with long-term outcome: an observational study of an intensive day treatment program for depression,Negative effects of psychotherapy and their differential association with long-term outcome: an observational study of an intensive day treatment program for depression,10.1080/16506073.2025.2464641,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2465745,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2465745,10.1080/16506073.2025.2465745,2026,2026-3-4,55.0,2,139-184,Cognitive-behavioural therapy (CBT) for outpatients with anorexia nervosa: a systematic review and meta-analysis of clinical effectiveness,Heather C. Duggan; Gillian Hardy; Glenn Waller,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Cognitive-behavioural therapy (CBT) for outpatients with anorexia nervosa: a systematic review and meta-analysis of clinical effectiveness,Cognitive-behavioural therapy (CBT) for outpatients with anorexia nervosa: a systematic review and meta-analysis of clinical effectiveness,10.1080/16506073.2025.2465745,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2474237,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2474237,10.1080/16506073.2025.2474237,2026,2026-1-2,55.0,1,35-52,A randomized controlled feasibility trial of a single-session metacognitive training intervention for reducing eating disorder risk factors,Matthew Thompson; Tracey D. Wade; Ryan P. Balzan,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,A randomized controlled feasibility trial of a single-session metacognitive training intervention for reducing eating disorder risk factors,A randomized controlled feasibility trial of a single-session metacognitive training intervention for reducing eating disorder risk factors,10.1080/16506073.2025.2474237,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2475168,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2475168,10.1080/16506073.2025.2475168,2026,2026-1-2,55.0,1,53-73,Barriers and facilitators to engagement with between-session work for low-intensity Cognitive Behavioural Therapy (CBT)-based interventions: a qualitative exploration of patient perceptions,Mia Bennion; Karina Lovell; Amy Blakemore; Penny Bee,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Barriers and facilitators to engagement with between-session work for low-intensity Cognitive Behavioural Therapy (CBT)-based interventions: a qualitative exploration of patient perceptions,Barriers and facilitators to engagement with between-session work for low-intensity Cognitive Behavioural Therapy (CBT)-based interventions: a qualitative exploration of patient perceptions,10.1080/16506073.2025.2475168,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2478246,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2478246,10.1080/16506073.2025.2478246,2026,2026-1-2,55.0,1,96-116,Exploring pathways from intolerance of uncertainty to worry in adults with generalised anxiety disorder,Emily J. Wilson; Maree J. Abbott; Alice R. Norton; David Berle; Ronald M. Rapee,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Exploring pathways from intolerance of uncertainty to worry in adults with generalised anxiety disorder,Exploring pathways from intolerance of uncertainty to worry in adults with generalised anxiety disorder,10.1080/16506073.2025.2478246,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2481312,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2481312,10.1080/16506073.2025.2481312,2026,2026-1-2,55.0,1,128-138,Negative posttraumatic cognitions and cognitive emotion regulation strategies as predictors of PTSD symptom change during an intensive outpatient program for PTSD,Jonathan W. Murphy; Marley Warren; Dale L. Smith; Sarah Pridgen; Philip Held,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Negative posttraumatic cognitions and cognitive emotion regulation strategies as predictors of PTSD symptom change during an intensive outpatient program for PTSD,Negative posttraumatic cognitions and cognitive emotion regulation strategies as predictors of PTSD symptom change during an intensive outpatient program for PTSD,10.1080/16506073.2025.2481312,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2481475,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2481475,10.1080/16506073.2025.2481475,2026,2026-3-4,55.0,2,185-203,Transitions to trauma-focused evidence-based psychotherapy for posttraumatic stress disorder from other treatments: a qualitative investigation of clinicians’ perspectives,Nicholas Holder; Rachel M. Ranney; Alejandra K. Delgado; Natalie Purcell; Gayle Y. Iwamasa; Adam Batten; Thomas C. Neylan; Brian Shiner; Shira Maguen,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Transitions to trauma-focused evidence-based psychotherapy for posttraumatic stress disorder from other treatments: a qualitative investigation of clinicians’ perspectives,Transitions to trauma-focused evidence-based psychotherapy for posttraumatic stress disorder from other treatments: a qualitative investigation of clinicians’ perspectives,10.1080/16506073.2025.2481475,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2482155,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2482155,10.1080/16506073.2025.2482155,2026,2026-3-4,55.0,2,204-222,Was it helpful? Treatment outcomes and practice assignment adherence and helpfulness among U.S. service members with PTSD and MDD,Kristen H. Walter; Nicholas P. Otis; Alexander C. Kline; Erin L. Miggantz; W. Michael Hunt; Lisa H. Glassman,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Was it helpful? Treatment outcomes and practice assignment adherence and helpfulness among U.S. service members with PTSD and MDD,Was it helpful? Treatment outcomes and practice assignment adherence and helpfulness among U.S. service members with PTSD and MDD,10.1080/16506073.2025.2482155,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2477600,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2477600,10.1080/16506073.2025.2477600,2026,2026-1-2,55.0,1,74-95,Preliminary efficacy of an online intervention based on Acceptance and Commitment Therapy for family caregivers of people with dementia: a feasibility study,Golnaz L. Atefi; Rosalie J. M. van Knippenberg; Sara Laureen Bartels; Andrés Losada-Baltar; María Márquez-González; Frans R. J. Verhey; Marjolein E. de Vugt,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Preliminary efficacy of an online intervention based on Acceptance and Commitment Therapy for family caregivers of people with dementia: a feasibility study,Preliminary efficacy of an online intervention based on Acceptance and Commitment Therapy for family caregivers of people with dementia: a feasibility study,10.1080/16506073.2025.2477600,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2487798,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2487798,10.1080/16506073.2025.2487798,2026,2026-3-4,55.0,2,252-270,Attentional control dampens the effects of intolerance of uncertainty and uncertainty-related attentional bias on posttraumatic stress symptoms,Kate Clauss; Travis A. Rogers; Thomas A. Daniel; Joseph R. Bardeen,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Attentional control dampens the effects of intolerance of uncertainty and uncertainty-related attentional bias on posttraumatic stress symptoms,Attentional control dampens the effects of intolerance of uncertainty and uncertainty-related attentional bias on posttraumatic stress symptoms,10.1080/16506073.2025.2487798,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2487777,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2487777,10.1080/16506073.2025.2487777,2026,2026-3-4,55.0,2,223-251,In the eye of the beholder – validating the visual social anxiety scale (VSAS) in social anxiety disorder,Raz Massad; Nimrod Hertz-Palmor; Yoav Blay; Shay Gur; Franklin R. Schneier; Amit Lazarov,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,In the eye of the beholder – validating the visual social anxiety scale (VSAS) in social anxiety disorder,In the eye of the beholder – validating the visual social anxiety scale (VSAS) in social anxiety disorder,10.1080/16506073.2025.2487777,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2491467,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2491467,10.1080/16506073.2025.2491467,2026,2026-3-4,55.0,2,271-291,A brief workplace intervention for anxiety sensitivity aimed at reducing the risk of posttraumatic stress in first responders,Breagh Newcombe; Janine V. Olthuis; Emma R. Giberson,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,A brief workplace intervention for anxiety sensitivity aimed at reducing the risk of posttraumatic stress in first responders,A brief workplace intervention for anxiety sensitivity aimed at reducing the risk of posttraumatic stress in first responders,10.1080/16506073.2025.2491467,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2495950,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2495950,10.1080/16506073.2025.2495950,2026,2026-3-4,55.0,2,292-304,Delivery formats of cognitive behavior therapy in adults with eating disorders: a network meta-analysis,Pim Cuijpers; Mathias Harrer; Clara Miguel; Tara Donker; Aaron Keshen; Eirini Karyotaki; Jake Linardon,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Delivery formats of cognitive behavior therapy in adults with eating disorders: a network meta-analysis,Delivery formats of cognitive behavior therapy in adults with eating disorders: a network meta-analysis,10.1080/16506073.2025.2495950,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2495956,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2495956,10.1080/16506073.2025.2495956,2026,2026-3-4,55.0,2,305-322,Racial/ethnic identity moderates changes in skill use and therapeutic alliance but not anxiety or depression in the Unified Protocol,Matthew W. Southward; Alex G. Urs; Thomas G. Adams; Shannon Sauer-Zavala,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Racial/ethnic identity moderates changes in skill use and therapeutic alliance but not anxiety or depression in the Unified Protocol,Racial/ethnic identity moderates changes in skill use and therapeutic alliance but not anxiety or depression in the Unified Protocol,10.1080/16506073.2025.2495956,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2500981,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2500981,10.1080/16506073.2025.2500981,2026,2026-5-4,55.0,3,327-350,Development and validation of the multidimensional Fear of Depression Recurrence Questionnaire (FoDRQ),Stephanie T. Gumuchian; Ariel Boyle; Gabriela Kennedy; Shiu F. Wong; Mark A. Ellenbogen,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Development and validation of the multidimensional Fear of Depression Recurrence Questionnaire (FoDRQ),Development and validation of the multidimensional Fear of Depression Recurrence Questionnaire (FoDRQ),10.1080/16506073.2025.2500981,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2509178,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2509178,10.1080/16506073.2025.2509178,2026,2026-5-4,55.0,3,391-404,Unique and interactive effects of intolerance of uncertainty and emotion regulation on daily negative emotionality,Alexandra M. Adamis; Sarah C. Jessup; Bunmi O. Olatunji,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Unique and interactive effects of intolerance of uncertainty and emotion regulation on daily negative emotionality,Unique and interactive effects of intolerance of uncertainty and emotion regulation on daily negative emotionality,10.1080/16506073.2025.2509178,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2509168,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2509168,10.1080/16506073.2025.2509168,2026,2026-5-4,55.0,3,372-390,The feasibility and preliminary outcomes of a two-week attention training technique intervention for young adults with mixed anxiety disorders,Therese Ruud Snuggerud; Henrik Nordahl; KariAnne Vrabel; Asle Hoffart; Sverre Urnes Johnson,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,The feasibility and preliminary outcomes of a two-week attention training technique intervention for young adults with mixed anxiety disorders,The feasibility and preliminary outcomes of a two-week attention training technique intervention for young adults with mixed anxiety disorders,10.1080/16506073.2025.2509168,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2512971,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2512971,10.1080/16506073.2025.2512971,2026,2026-5-4,55.0,3,466-476,The paradox of choice: user preferences and completion rates in single-session vs. multi-session digital mental health interventions,Emily M. Bowers; Korena S. Klimczak; Ty B. Aller; Michael E. Levin,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,The paradox of choice: user preferences and completion rates in single-session vs. multi-session digital mental health interventions,The paradox of choice: user preferences and completion rates in single-session vs. multi-session digital mental health interventions,10.1080/16506073.2025.2512971,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2512975,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2512975,10.1080/16506073.2025.2512975,2026,2026-5-4,55.0,3,432-444,"Metacognitive training light: adjusted, short-term, multi-professional metacognitive training for patients with psychotic symptoms in psychiatric care",Joshua Tritsch; Katharina Körber; Benjamin Pross; Karin Strasser; Irina Papazova; Alkomiet Hasan; Steffen Moritz; Wolfgang Strube,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,"Metacognitive training light: adjusted, short-term, multi-professional metacognitive training for patients with psychotic symptoms in psychiatric care","Metacognitive training light: adjusted, short-term, multi-professional metacognitive training for patients with psychotic symptoms in psychiatric care",10.1080/16506073.2025.2512975,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2514154,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2514154,10.1080/16506073.2025.2514154,2026,2026-5-4,55.0,3,445-465,Integrating guided Internet-based Cognitive Behavioral Therapy for insomnia into general practice: a multi primary health care center study,Sandra Weineland; Hanna Tarkian Tillgren; Kerstin Blom; Susanna Jernelöv; Robert Johansson; Gerhard Andersson; Viktor Kaldo,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Integrating guided Internet-based Cognitive Behavioral Therapy for insomnia into general practice: a multi primary health care center study,Integrating guided Internet-based Cognitive Behavioral Therapy for insomnia into general practice: a multi primary health care center study,10.1080/16506073.2025.2514154,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2503834,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2503834,10.1080/16506073.2025.2503834,2026,2026-5-4,55.0,3,351-371,Advancing CBT for panic disorder and agoraphobia by integrating a digital intervention into treatment: a pilot randomized controlled trial,Ece Atik; Jan Kalde; Johannes Stricker; Magnus Schückes; Peter Neudeck; Reinhard Pietrowsky; Andre Pittig,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Advancing CBT for panic disorder and agoraphobia by integrating a digital intervention into treatment: a pilot randomized controlled trial,Advancing CBT for panic disorder and agoraphobia by integrating a digital intervention into treatment: a pilot randomized controlled trial,10.1080/16506073.2025.2503834,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2512146,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2512146,10.1080/16506073.2025.2512146,2026,2026-5-4,55.0,3,405-431,Single-session behavioral activation for alcohol use disorder: a randomized controlled pilot trial,Flavio Frohlich; Zachary Stewart; Sanvi Korsapathy; Louisa Kane; Stacey B. Daughters,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Single-session behavioral activation for alcohol use disorder: a randomized controlled pilot trial,Single-session behavioral activation for alcohol use disorder: a randomized controlled pilot trial,10.1080/16506073.2025.2512146,,cognitive_behaviour_therapy,,False
10.1080/16506073.2025.2600235,cognitive_behaviour_therapy,Cognitive Behaviour Therapy,Cognitive Behaviour Therapy,taylor_francis,https://www.tandfonline.com/doi/full/10.1080/16506073.2025.2600235,10.1080/16506073.2025.2600235,2026,2026-3-4,55.0,2,323-325,Correction,,journal-article,,,0,no_keywords_found,,cognitive_behaviour_therapy_articles.csv,Correction,Correction,10.1080/16506073.2025.2600235,,cognitive_behaviour_therapy,,False
10.1037/int0000372.supp,journal_psychotherapy_integration,Journal of Psychotherapy Integration,Journal of Psychotherapy Integration,apa,https://supp.apa.org/psycarticles/supplemental/int0000372/int0000372_supp.html,10.1037/int0000372.supp,2026,2026,,,,Supplemental Material for Recovering by Bridging the Emotional Divide: Alexithymia Reductions Drive Symptom Changes in Inpatient Psychotherapy,,journal-article,,,0,no_keywords_found,,journal_psychotherapy_integration_articles.csv,Supplemental Material for Recovering by Bridging the Emotional Divide: Alexithymia Reductions Drive Symptom Changes in Inpatient Psychotherapy,Supplemental Material for Recovering by Bridging the Emotional Divide: Alexithymia Reductions Drive Symptom Changes in Inpatient Psychotherapy,10.1037/int0000372.supp,,journal_psychotherapy_integration,,False
10.1111/papt.70006,psychology_psychotherapy_tprp,"Psychology and Psychotherapy: Theory, Research and Practice","Psychology and Psychotherapy: Theory, Research and Practice",wiley,https://bpspsychub.onlinelibrary.wiley.com/doi/10.1111/papt.70006,10.1111/papt.70006,2026,2026-3,99.0,1,40-59,Barriers and accessibility‐improving strategies in mental health services for persons with hearing or vision impairments: Perspectives from professionals and clients—A qualitative interview study,Bastian Hardt; Thomas Heidenreich; Christina Hunger‐Schoppe; Nele Adam; Julia Heinen; Joana Hopf; Axel Röhlig; Johannes Michalak,journal-article,,"Abstract Objectives Despite studies showing that persons with hearing impairments (HI) or vision impairments (VI) have an increased risk of developing mental health disorders, mental health services frequently are not accessible and suited to the specific needs of both populations. However, there is limited research addressing how mental health services can be improved to meet these needs. Design This qualitative interview study explores barriers and strategies to improve accessibility in mental health services for persons with HI or VI in Germany, as viewed with a multi‐perspective approach. Methods Using problem‐centred interviews, which combine a flexible interview guide with a focus on specific issues, we applied a participatory research approach to gather insights from 58 participants, including mental health professionals specialised in treating persons with HI or VI and persons with HI or VI with lived experience as clients in mental health services. Results The qualitative content analysis yielded 44 inductive subcategories within a category system of seven deductive main categories. Key barriers included communication, limited visual accessibility and environmental challenges, while improvement strategies focused on tailored therapeutic adaptations as well as proactive and collaborative practices between therapists and clients. Conclusions Our findings highlight the need for structural changes and expanded mental health services that cater to the specific needs of persons with sensory impairments. These insights should contribute to improving mental health services, training programs for professionals and emphasise the importance of including persons with HI or VI, both professionals and clients, in the participatory development of accessible care.",0,no_keywords_found,,psychology_psychotherapy_tprp_articles.csv,Barriers and accessibility‐improving strategies in mental health services for persons with hearing or vision impairments: Perspectives from professionals and clients—A qualitative interview study,Barriers and accessibility‐improving strategies in mental health services for persons with hearing or vision impairments: Perspectives from professionals and clients—A qualitative interview study,10.1111/papt.70006,,psychology_psychotherapy_tprp,,False
10.1111/papt.70009,psychology_psychotherapy_tprp,"Psychology and Psychotherapy: Theory, Research and Practice","Psychology and Psychotherapy: Theory, Research and Practice",wiley,https://bpspsychub.onlinelibrary.wiley.com/doi/10.1111/papt.70009,10.1111/papt.70009,2026,2026-3,99.0,1,60-79,What works? A grounded theory investigation of training non‐psychology staff in using Solution‐Focused Brief Therapy,Haakon Juul; Dominic Bray; Ian C. Smith,journal-article,,"Abstract Objective As part of a task‐sharing strategy, clinical psychologists are becoming increasingly expected to offer therapy training for staff in health care services to develop psychological mindedness to increase access and provision of psychological support for clients. The current study explored how 10 staff working in health care settings experienced Solution‐Focused Brief Therapy (SFBT) training and how they subsequently used it. Methods One‐to‐one semi‐structured interviews were conducted with 10 participants; a constructivist grounded theory (GT) approach was used to generate a model based on the participants' reflections after the training. Results Staff shared how they felt they needed evidence of SFBT effectiveness in order to believe that learning a new model would be worth the required investment. They also found realistic role modelling that was relevant to their context to be particularly convincing as well as regular support from their peers and multidisciplinary meetings. Participants also shared some barriers to using SFBT in practice, including time‐restricted clinics, service pressures and challenging clients. Conclusion The model describes a complex dynamic between personal, interpersonal and systemic factors that influenced the staff members' individual decision to abandon the more familiar medical model that represented a sense of comfort and safety. The study includes recommendations for how clinical psychologists can address the identified facilitators and barriers to facilitate more effective training programmes and training transfer.",0,no_keywords_found,,psychology_psychotherapy_tprp_articles.csv,What works? A grounded theory investigation of training non‐psychology staff in using Solution‐Focused Brief Therapy,What works? A grounded theory investigation of training non‐psychology staff in using Solution‐Focused Brief Therapy,10.1111/papt.70009,,psychology_psychotherapy_tprp,,False
10.1111/papt.70007,psychology_psychotherapy_tprp,"Psychology and Psychotherapy: Theory, Research and Practice","Psychology and Psychotherapy: Theory, Research and Practice",wiley,https://bpspsychub.onlinelibrary.wiley.com/doi/10.1111/papt.70007,10.1111/papt.70007,2026,2026-3,99.0,1,80-96,Activation of the inner critic increases speech illusions and negative emotional valence of perceived speech,June Engeland; Andrew Allen; Rachel Brand,journal-article,,"Abstract Objectives Research consistently reports an association between auditory hallucinations and traumatic experiences, yet the psychological mechanisms underpinning this relationship remain poorly understood. Empirical evidence suggests that enduring dispositions, including early maladaptive schemas, interact with immediate stressors to elicit auditory hallucinations. The inner critic represents the activation of such enduring dispositions and concurs with common themes in auditory hallucinations. This study aimed to investigate the effect of the inner critic on speech illusions and the emotional valence of perceived words. Design A quasi‐experimental design was utilised. Methods Forty‐two non‐clinical participants (67.40% female, M age = 29.63) completed self‐report questionnaires measuring predisposition to hallucination‐like experiences, self‐criticism and demanding and punitive parent schema modes. Participants then completed an auditory perception task, the Babble Task, inducing speech illusions before and after an inner critic imagery manipulation. Results A mixed factorial analysis of variance revealed a significant main effect of the inner critic manipulation on speech illusions, with participants reporting more speech illusions after the manipulation. Participants scoring high on the demanding parent mode reported more speech illusions overall. Linguistic analysis of speech illusions demonstrated an increase in negative tone across groups following the inner critic manipulation. Conclusions While acknowledging concerns regarding the convergent validity of the Babble Task, these findings add nuance to existing theories by suggesting that an activated inner critic impairs source monitoring and shapes the content of ensuing auditory intrusions. Additionally, the findings indicate the inner critic as a potential target for treatment in distressing auditory hallucinations.",0,no_keywords_found,,psychology_psychotherapy_tprp_articles.csv,Activation of the inner critic increases speech illusions and negative emotional valence of perceived speech,Activation of the inner critic increases speech illusions and negative emotional valence of perceived speech,10.1111/papt.70007,,psychology_psychotherapy_tprp,,False
10.1111/papt.70008,psychology_psychotherapy_tprp,"Psychology and Psychotherapy: Theory, Research and Practice","Psychology and Psychotherapy: Theory, Research and Practice",wiley,https://bpspsychub.onlinelibrary.wiley.com/doi/10.1111/papt.70008,10.1111/papt.70008,2026,2026-3,99.0,1,97-112,Cognitive analytic therapy‐guided self‐help for depression: A mixed methods evaluation,Rebecca Kelly; Stephen Kellett; Mel Simmonds‐Buckley; Niall Power,journal-article,,"Abstract Objectives To evaluate cognitive analytic therapy‐guided self‐help (CAT‐GSH) for depression in terms of outcomes and acceptability. Design A parallel mixed methods case series with session‐by‐session outcome measurement supplemented by patient and staff interviewing. Methods Four psychological well‐being practitioners (PWPs) delivered CAT‐GSH to N = 11 patients in an NHS talking therapies service, and these patients were followed up at 1 month. Acceptability of CAT‐GSH was assessed via treatment refusal and dropout rates, sessional attendance and qualitative interviewing of PWPs and patients. Outcomes were assessed by comparing group means at screening, termination and follow‐up on sessional measures, calculating the case‐by‐case recovery rate and benchmarking against relevant research. Results All 11 patients offered CAT‐GSH accepted; one patient dropped out, all completers attended the full 6 sessions, and 7/10 were in reliable recovery at follow‐up. Treatment gains were maintained over the follow‐up period, and outcomes appeared equivalent when benchmarked against the evidence base. Patients found CAT‐GSH to be a mostly acceptable intervention, and this was due to mood improvements, better recognition skills and implementation of ‘exits’. CAT‐GSH improved the diversity of the treatment offer for PWPs and provided professional development opportunities. Conclusions CAT‐GSH holds promise as a low‐intensity treatment for depression, but clearly more controlled research is needed.",0,no_keywords_found,,psychology_psychotherapy_tprp_articles.csv,Cognitive analytic therapy‐guided self‐help for depression: A mixed methods evaluation,Cognitive analytic therapy‐guided self‐help for depression: A mixed methods evaluation,10.1111/papt.70008,,psychology_psychotherapy_tprp,,False
