year,issue_label,item_type,title,url,keyword,keyword_raw,keyword_norm,keyword_final
2020,2/2020 vol. 193,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Model-pracy-Dziennego-Oddzialu-Psychiatrycznego-Rehabilitacyjnego-Krakow-Podgorze,123003,0,1.html",rehabilitacja psychiatryczna,rehabilitacja psychiatryczna,rehabilitacja psychiatryczna,rehabilitacja psychiatryczna
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Od-marca-2020-do-marca-2021-psychoterapeuci-o-pracy-w-pandemii-COVID-19-nAutoetnografia,139681,0,1.html",psychoterapia online,psychoterapia online,psychoterapia online,psychoterapia online
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Od-marca-2020-do-marca-2021-psychoterapeuci-o-pracy-w-pandemii-COVID-19-nAutoetnografia,139681,0,1.html",autoetnografia zbiorowa,autoetnografia zbiorowa,autoetnografia zbiorowa,autoetnografia zbiorowa
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Od-marca-2020-do-marca-2021-psychoterapeuci-o-pracy-w-pandemii-COVID-19-nAutoetnografia,139681,0,1.html",pandemia covid-19,pandemia covid-19,pandemia covid-19,pandemia covid-19
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Pacjenci-z-zaburzeniami-odzywiania-w-dobie-COVID-19,140058,0,1.html",zaburzenia odżywiania,zaburzenia odżywiania,zaburzenia odżywiania,zaburzenia odżywiania
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Pacjenci-z-zaburzeniami-odzywiania-w-dobie-COVID-19,140058,0,1.html",COVID-19,COVID-19,COVID-19,COVID-19
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Pacjenci-z-zaburzeniami-odzywiania-w-dobie-COVID-19,140058,0,1.html",terapia online,terapia online,terapia online,terapia online
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Metafory-ciala-Zastosowanie-psychoterapii-ericksonowskiej-na-oddziale-chirurgii-rekonstrukcyjnej,140675,0,1.html",psychoterapia ericksonowska,psychoterapia ericksonowska,psychoterapia ericksonowska,psychoterapia ericksonowska
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Metafory-ciala-Zastosowanie-psychoterapii-ericksonowskiej-na-oddziale-chirurgii-rekonstrukcyjnej,140675,0,1.html",metafora terapeutyczna,metafora terapeutyczna,metafora terapeutyczna,metafora terapeutyczna
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Metafory-ciala-Zastosowanie-psychoterapii-ericksonowskiej-na-oddziale-chirurgii-rekonstrukcyjnej,140675,0,1.html",psychoterapia w chirurgii,psychoterapia w chirurgii,psychoterapia w chirurgii,psychoterapia w chirurgii
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Kompetencje-potrzebne-do-prowadzenia-terapii-psychoanalitycznych-i-psychodynamicznych,139233,0,1.html",psychoterapia psychodynamiczna,psychoterapia psychodynamiczna,psychoterapia psychodynamiczna,psychoterapia psychodynamiczna
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Kompetencje-potrzebne-do-prowadzenia-terapii-psychoanalitycznych-i-psychodynamicznych,139233,0,1.html",psychoterapia psychoanalityczna,psychoterapia psychoanalityczna,psychoterapia psychoanalityczna,psychoterapia psychoanalityczna
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Kompetencje-potrzebne-do-prowadzenia-terapii-psychoanalitycznych-i-psychodynamicznych,139233,0,1.html",kompetencje psychoterapeutyczne,kompetencje psychoterapeutyczne,kompetencje psychoterapeutyczne,kompetencje psychoterapeutyczne
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Pojecie-nieswiadomosci-we-wczesnej-terapii-poznawczej-Aarona-T-Becka,139086,0,1.html",nieświadomość,nieświadomość,nieświadomość,nieświadomość
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Pojecie-nieswiadomosci-we-wczesnej-terapii-poznawczej-Aarona-T-Becka,139086,0,1.html",terapia poznawcza,terapia poznawcza,terapia poznawcza,terapia poznawcza
2021,2/2021 vol. 197,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Pojecie-nieswiadomosci-we-wczesnej-terapii-poznawczej-Aarona-T-Becka,139086,0,1.html",historia psychoterapii,historia psychoterapii,historia psychoterapii,historia psychoterapii
2022,2/2022 vol. 201,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Okna-z-widokiem-na-zycie-i-smierc-Refleksje-nad-zmieniajaca-sie-praktyka-psychoterapeutyczna,150509,0,1.html",lęk przed śmiercią,lęk przed śmiercią,lęk przed śmiercią,lęk przed śmiercią
2022,2/2022 vol. 201,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Okna-z-widokiem-na-zycie-i-smierc-Refleksje-nad-zmieniajaca-sie-praktyka-psychoterapeutyczna,150509,0,1.html",psychoterapia egzystencjalna,psychoterapia egzystencjalna,psychoterapia egzystencjalna,psychoterapia egzystencjalna
2022,2/2022 vol. 201,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Okna-z-widokiem-na-zycie-i-smierc-Refleksje-nad-zmieniajaca-sie-praktyka-psychoterapeutyczna,150509,0,1.html",wojna,wojna,wojna,wojna
2022,2/2022 vol. 201,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Doswiadczenia-pracy-terapeutycznej-Zespolu-Terapii-Rodzin-Specjalistycznej-Poradni,152995,0,1.html",terapia rodzin,terapia rodzin,terapia rodzin,terapia rodzin
2022,2/2022 vol. 201,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Doswiadczenia-pracy-terapeutycznej-Zespolu-Terapii-Rodzin-Specjalistycznej-Poradni,152995,0,1.html",rodzina w sytuacji rozstania,rodzina w sytuacji rozstania,rodzina w sytuacji rozstania,rodzina w sytuacji rozstania
2022,2/2022 vol. 201,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Doswiadczenia-pracy-terapeutycznej-Zespolu-Terapii-Rodzin-Specjalistycznej-Poradni,152995,0,1.html",program edukacyjny,program edukacyjny,program edukacyjny,program edukacyjny
2022,2/2022 vol. 201,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wspolczesne-psychoanalityczne-ujecie-plciowej-i-seksualnej-roznorodnosci-w-teorii,150347,0,1.html",różnorodność płciowa,różnorodność płciowa,różnorodność płciowa,różnorodność płciowa
2022,2/2022 vol. 201,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wspolczesne-psychoanalityczne-ujecie-plciowej-i-seksualnej-roznorodnosci-w-teorii,150347,0,1.html",transpłciowa psychoanaliza,transpłciowa psychoanaliza,transpłciowa psychoanaliza,transpłciowa psychoanaliza
2022,2/2022 vol. 201,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wspolczesne-psychoanalityczne-ujecie-plciowej-i-seksualnej-roznorodnosci-w-teorii,150347,0,1.html",identyfikacja,identyfikacja,identyfikacja,identyfikacja
2022,2/2022 vol. 201,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-z-wykorzystaniem-systemow-teleinformatycznych-zalety-i-kontrowersje,154076,0,1.html",terapia zdalna,terapia zdalna,terapia zdalna,terapia zdalna
2022,2/2022 vol. 201,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychoterapia-z-wykorzystaniem-systemow-teleinformatycznych-zalety-i-kontrowersje,154076,0,1.html",COVID-19,COVID-19,COVID-19,COVID-19
2022,2/2022 vol. 201,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Ailing-healer-dillemas-of-a-psychotherapist-when-facing-her-his-own-illness,150573,0,1.html",dysfunkcja fizyczna terapeuty,dysfunkcja fizyczna terapeuty,dysfunkcja fizyczna terapeuty,dysfunkcja fizyczna terapeuty
2022,2/2022 vol. 201,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Ailing-healer-dillemas-of-a-psychotherapist-when-facing-her-his-own-illness,150573,0,1.html",ujawnianie się terapeuty,ujawnianie się terapeuty,ujawnianie się terapeuty,ujawnianie się terapeuty
2022,2/2022 vol. 201,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Ailing-healer-dillemas-of-a-psychotherapist-when-facing-her-his-own-illness,150573,0,1.html",dylematy w procesie terapii,dylematy w procesie terapii,dylematy w procesie terapii,dylematy w procesie terapii
2023,2/2023 vol. 205,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Refleksje-nad-etycznymi-wyzwaniami-indywidualnej-interwencji-psychologicznej,171747,0,1.html",interwencja psychologiczna,interwencja psychologiczna,interwencja psychologiczna,interwencja psychologiczna
2023,2/2023 vol. 205,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Refleksje-nad-etycznymi-wyzwaniami-indywidualnej-interwencji-psychologicznej,171747,0,1.html",modele i asymetria relacji pomagania,modele i asymetria relacji pomagania,modele i asymetria relacji pomagania,modele i asymetria relacji pomagania
2023,2/2023 vol. 205,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Refleksje-nad-etycznymi-wyzwaniami-indywidualnej-interwencji-psychologicznej,171747,0,1.html",etyka pracy,etyka pracy,etyka pracy,etyka pracy
2023,2/2023 vol. 205,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Potencjalnie-negatywny-wplyw-psychoterapii-osob-z-trauma-na-terapeutow-,169814,0,1.html",trauma zastępcza,trauma zastępcza,trauma zastępcza,trauma zastępcza
2023,2/2023 vol. 205,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Potencjalnie-negatywny-wplyw-psychoterapii-osob-z-trauma-na-terapeutow-,169814,0,1.html",psychoterapia traumy,psychoterapia traumy,psychoterapia traumy,psychoterapia traumy
2023,2/2023 vol. 205,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Komunikacja-terapeutyczna-a-przebieg-okresu-pooperacyjnego,174208,0,1.html",stres,stres,stres,stres
2023,2/2023 vol. 205,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Komunikacja-terapeutyczna-a-przebieg-okresu-pooperacyjnego,174208,0,1.html",komunikacja terapeutyczna,komunikacja terapeutyczna,komunikacja terapeutyczna,komunikacja terapeutyczna
2023,2/2023 vol. 205,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Komunikacja-terapeutyczna-a-przebieg-okresu-pooperacyjnego,174208,0,1.html",endoprotetyka,endoprotetyka,endoprotetyka,endoprotetyka
2023,2/2023 vol. 205,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Krytyczne-punkty-w-relacji-superwizyjnej,168917,0,1.html",superwizja psychoterapii,superwizja psychoterapii,superwizja psychoterapii,superwizja psychoterapii
2023,2/2023 vol. 205,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Krytyczne-punkty-w-relacji-superwizyjnej,168917,0,1.html",relacja superwizyjna,relacja superwizyjna,relacja superwizyjna,relacja superwizyjna
2023,2/2023 vol. 205,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Krytyczne-punkty-w-relacji-superwizyjnej,168917,0,1.html",szkolenie psychoterapeutów,szkolenie psychoterapeutów,szkolenie psychoterapeutów,szkolenie psychoterapeutów
2023,2/2023 vol. 205,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Superwizja-w-pomocy-psychologiczno-pedagogicznej,171908,0,1.html",Superwizja,Superwizja,Superwizja,Superwizja
2023,2/2023 vol. 205,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Superwizja-w-pomocy-psychologiczno-pedagogicznej,171908,0,1.html",wsparcie,wsparcie,wsparcie,wsparcie
2023,2/2023 vol. 205,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Superwizja-w-pomocy-psychologiczno-pedagogicznej,171908,0,1.html",pomoc psychologiczno - pedagogiczna,pomoc psychologiczno - pedagogiczna,pomoc psychologiczno - pedagogiczna,pomoc psychologiczno - pedagogiczna
2024,2/2024 vol. 209,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zaburzenie-obsesyjno-kompulsyjne-na-tle-orientacji-seksualnej-w-procesie-psychoterapii,192110,0,1.html",terapia poznawczo-behawioralna,terapia poznawczo-behawioralna,terapia poznawczo-behawioralna,terapia poznawczo-behawioralna
2024,2/2024 vol. 209,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zaburzenie-obsesyjno-kompulsyjne-na-tle-orientacji-seksualnej-w-procesie-psychoterapii,192110,0,1.html",zaburzenie obsesyjno-kompulsyjne,zaburzenie obsesyjno-kompulsyjne,zaburzenie obsesyjno-kompulsyjne,zaburzenie obsesyjno-kompulsyjne
2024,2/2024 vol. 209,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zaburzenie-obsesyjno-kompulsyjne-na-tle-orientacji-seksualnej-w-procesie-psychoterapii,192110,0,1.html",studium przypadku,studium przypadku,studium przypadku,studium przypadku
2024,2/2024 vol. 209,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Style-prowadzenia-superwizji-grupowej,192158,0,1.html",superwizja psychodynamiczna,superwizja psychodynamiczna,superwizja psychodynamiczna,superwizja psychodynamiczna
2024,2/2024 vol. 209,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Style-prowadzenia-superwizji-grupowej,192158,0,1.html",analiza grupowa,analiza grupowa,analiza grupowa,analiza grupowa
2024,2/2024 vol. 209,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Style-prowadzenia-superwizji-grupowej,192158,0,1.html",styl pracy superwizora,styl pracy superwizora,styl pracy superwizora,styl pracy superwizora
2024,2/2024 vol. 209,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Widmo-zespolu-Aspergera-w-psychoterapii-rodzic-niemowle-Opis-przypadku-,192214,0,1.html",psychoanalityczna psychoterapia rodzic- niemowlę,psychoanalityczna psychoterapia rodzic- niemowlę,psychoanalityczna psychoterapia rodzic- niemowlę,psychoanalityczna psychoterapia rodzic- niemowlę
2024,2/2024 vol. 209,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Widmo-zespolu-Aspergera-w-psychoterapii-rodzic-niemowle-Opis-przypadku-,192214,0,1.html",zespół Aspergera,zespół Aspergera,zespół Aspergera,zespół Aspergera
2025,2/2025 vol. 213,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Narcystyczne-zaburzenie-osobowosci-narcyzm-zlosliwy-antyspoleczne-zaburzenie-osobowosci,207173,0,1.html",psychoterapia psychodynamiczna,psychoterapia psychodynamiczna,psychoterapia psychodynamiczna,psychoterapia psychodynamiczna
2025,2/2025 vol. 213,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Narcystyczne-zaburzenie-osobowosci-narcyzm-zlosliwy-antyspoleczne-zaburzenie-osobowosci,207173,0,1.html",narcyzm złośliwy,narcyzm złośliwy,narcyzm złośliwy,narcyzm złośliwy
2025,2/2025 vol. 213,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Narcystyczne-zaburzenie-osobowosci-narcyzm-zlosliwy-antyspoleczne-zaburzenie-osobowosci,207173,0,1.html",osobowość antyspołeczna,osobowość antyspołeczna,osobowość antyspołeczna,osobowość antyspołeczna
2025,2/2025 vol. 213,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Trauma-zwiazana-z-diagnoza-i-leczeniem-onkologicznym-a-rozwoj-PTSD,207191,0,1.html",PTSD,PTSD,PTSD,PTSD
2025,2/2025 vol. 213,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Trauma-zwiazana-z-diagnoza-i-leczeniem-onkologicznym-a-rozwoj-PTSD,207191,0,1.html",Zespół stresu pourazowego,Zespół stresu pourazowego,Zespół stresu pourazowego,Zespół stresu pourazowego
2025,2/2025 vol. 213,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Trauma-zwiazana-z-diagnoza-i-leczeniem-onkologicznym-a-rozwoj-PTSD,207191,0,1.html",diagnoza onkologiczna,diagnoza onkologiczna,diagnoza onkologiczna,diagnoza onkologiczna
2025,2/2025 vol. 213,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Mieszkanie-chronione-jako-spotkanie-pomieszczajacego-i-pomieszczanego,206008,0,1.html",mieszkanie chronione,mieszkanie chronione,mieszkanie chronione,mieszkanie chronione
2025,2/2025 vol. 213,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Mieszkanie-chronione-jako-spotkanie-pomieszczajacego-i-pomieszczanego,206008,0,1.html",psychoza,psychoza,psychoza,psychoza
2025,2/2025 vol. 213,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Mieszkanie-chronione-jako-spotkanie-pomieszczajacego-i-pomieszczanego,206008,0,1.html",oddziaływania terapeutyczne,oddziaływania terapeutyczne,oddziaływania terapeutyczne,oddziaływania terapeutyczne
2007,3/2007 vol. 142,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapia-rodzin-a-terapia-par-,153699,0,1.html",family therapy,family therapy,family therapy,family therapy
2007,3/2007 vol. 142,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapia-rodzin-a-terapia-par-,153699,0,1.html",marriage therapy,marriage therapy,marriage therapy,marriage therapy
2008,3/2008 vol. 146,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Objawy-obsesyjno-kompulsyjne-depresyjnosc-i-lek-w-przebiegu-jadlowstretu-psychicznego,153735,0,1.html",adolescence,adolescence,adolescence,adolescence
2008,3/2008 vol. 146,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Objawy-obsesyjno-kompulsyjne-depresyjnosc-i-lek-w-przebiegu-jadlowstretu-psychicznego,153735,0,1.html",depression,depression,depression,depression
2008,3/2008 vol. 146,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Objawy-obsesyjno-kompulsyjne-depresyjnosc-i-lek-w-przebiegu-jadlowstretu-psychicznego,153735,0,1.html",depressiveness,depressiveness,depressiveness,depressiveness
2008,3/2008 vol. 146,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Objawy-obsesyjno-kompulsyjne-depresyjnosc-i-lek-w-przebiegu-jadlowstretu-psychicznego,153735,0,1.html",anxiety,anxiety,anxiety,anxiety
2008,3/2008 vol. 146,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Objawy-obsesyjno-kompulsyjne-depresyjnosc-i-lek-w-przebiegu-jadlowstretu-psychicznego,153735,0,1.html",anorexia nervosa,anorexia nervosa,anorexia nervosa,anorexia nervosa
2009,3/2009 vol. 150,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Konsultacja-terapeutyczna-jako-forma-wspierania-prawawidlowego-rozwoju-ego-adolescenta,153766,0,1.html",therapy consultation,therapy consultation,therapy consultation,therapy consultation
2009,3/2009 vol. 150,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Konsultacja-terapeutyczna-jako-forma-wspierania-prawawidlowego-rozwoju-ego-adolescenta,153766,0,1.html",adolescence,adolescence,adolescence,adolescence
2009,3/2009 vol. 150,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Konsultacja-terapeutyczna-jako-forma-wspierania-prawawidlowego-rozwoju-ego-adolescenta,153766,0,1.html",acting out,acting out,acting out,acting out
2009,3/2009 vol. 150,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Postawy-rodzicielskie-w-percepcji-osob-homoseksualnych-biseksualnych-i-heteroseksualnych,153769,0,1.html",sexuality,sexuality,sexuality,sexuality
2009,3/2009 vol. 150,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Postawy-rodzicielskie-w-percepcji-osob-homoseksualnych-biseksualnych-i-heteroseksualnych,153769,0,1.html",maternal behaviour,maternal behaviour,maternal behaviour,maternal behaviour
2009,3/2009 vol. 150,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Postawy-rodzicielskie-w-percepcji-osob-homoseksualnych-biseksualnych-i-heteroseksualnych,153769,0,1.html",paternal behaviour,paternal behaviour,paternal behaviour,paternal behaviour
2010,3/2010 vol. 154,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Superwizja-perspektywa-systemowa-11,153798,0,1.html",systemic approach,systemic approach,systemic approach,systemic approach
2010,3/2010 vol. 154,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Superwizja-perspektywa-systemowa-11,153798,0,1.html",supervision,supervision,supervision,supervision
2010,3/2010 vol. 154,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Superwizja-perspektywa-systemowa-11,153798,0,1.html",therapeutic relation,therapeutic relation,therapeutic relation,therapeutic relation
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Tajemnica-vs-bliskosc-rozne-sposoby-rozumienia-ciszy-w-procesie-terapeutycznym,153826,0,1.html",silence that cures,silence that cures,silence that cures,silence that cures
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Tajemnica-vs-bliskosc-rozne-sposoby-rozumienia-ciszy-w-procesie-terapeutycznym,153826,0,1.html",transgenerational transmission,transgenerational transmission,transgenerational transmission,transgenerational transmission
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Tajemnica-vs-bliskosc-rozne-sposoby-rozumienia-ciszy-w-procesie-terapeutycznym,153826,0,1.html",resistence in psychotherapy,resistence in psychotherapy,resistence in psychotherapy,resistence in psychotherapy
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Tajemnica-vs-bliskosc-rozne-sposoby-rozumienia-ciszy-w-procesie-terapeutycznym,153826,0,1.html",relation trauma,relation trauma,relation trauma,relation trauma
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Tajemnica-vs-bliskosc-rozne-sposoby-rozumienia-ciszy-w-procesie-terapeutycznym,153826,0,1.html",healing factors in psychotherapy,healing factors in psychotherapy,healing factors in psychotherapy,healing factors in psychotherapy
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Dialog-z-rodzina-czy-z-mapami-rodziny-Kilka-uwag-na-temat-pulapek-leczenia-dostosowanego,153827,0,1.html",integrated need-adapted treatment,integrated need-adapted treatment,integrated need-adapted treatment,integrated need-adapted treatment
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Dialog-z-rodzina-czy-z-mapami-rodziny-Kilka-uwag-na-temat-pulapek-leczenia-dostosowanego,153827,0,1.html",family therapy,family therapy,family therapy,family therapy
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zindywidualizowane-miary-skutecznosci-psychoterapii-proponowane-przez-pacjenta-zalety,153828,0,1.html",psychotherapy measures,psychotherapy measures,psychotherapy measures,psychotherapy measures
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Zindywidualizowane-miary-skutecznosci-psychoterapii-proponowane-przez-pacjenta-zalety,153828,0,1.html",treatment effectiveness research,treatment effectiveness research,treatment effectiveness research,treatment effectiveness research
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wzajemne-wplywy-stanu-somatycznego-i-psychicznego-u-pacjentow-z-rozpoznaniem-choroby,153829,0,1.html",somatic diseases and neurotic disorders,somatic diseases and neurotic disorders,somatic diseases and neurotic disorders,somatic disease and neurotic disorders
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wzajemne-wplywy-stanu-somatycznego-i-psychicznego-u-pacjentow-z-rozpoznaniem-choroby,153829,0,1.html",psychosomatics,psychosomatics,psychosomatics,psychosomatics
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Adaptacja-polskiej-wersji-Kwestionariusza-Doswiadczenia-Grupowego-J-Eckerta-i-B-Straussa,153830,0,1.html",group process,group process,group process,group process
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Adaptacja-polskiej-wersji-Kwestionariusza-Doswiadczenia-Grupowego-J-Eckerta-i-B-Straussa,153830,0,1.html",test application,test application,test application,test application
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapia-osob-chorych-na-schizofrenie-w-oczach-superwizora,153831,0,1.html",schizophrenia,schizophrenia,schizophrenia,schizophrenia
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapia-osob-chorych-na-schizofrenie-w-oczach-superwizora,153831,0,1.html",psychotherapy,psychotherapy,psychotherapy,psychotherapy
2011,3/2011 vol. 158,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Terapia-osob-chorych-na-schizofrenie-w-oczach-superwizora,153831,0,1.html",supervision,supervision,supervision,supervision
2012,3/2012 vol. 162,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Trudnosci-emocjonalne-terapeutow-i-szybsze-rozpoczynanie-leczenia-w-ramach-opieki,153855,0,1.html",ambulatory care,ambulatory care,ambulatory care,ambulatory care
2012,3/2012 vol. 162,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Trudnosci-emocjonalne-terapeutow-i-szybsze-rozpoczynanie-leczenia-w-ramach-opieki,153855,0,1.html",community care,community care,community care,community care
2012,3/2012 vol. 162,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Trudnosci-emocjonalne-terapeutow-i-szybsze-rozpoczynanie-leczenia-w-ramach-opieki,153855,0,1.html",therapeutic relationship,therapeutic relationship,therapeutic relationship,therapeutic relationship
2012,3/2012 vol. 162,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Od-masturbacyjnego-obledu-do-zdrowia-seksualnego-Zmiany-w-postrzeganiu-autoerotyzmu,153856,0,1.html",masturbation,masturbation,masturbation,masturbation
2012,3/2012 vol. 162,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Od-masturbacyjnego-obledu-do-zdrowia-seksualnego-Zmiany-w-postrzeganiu-autoerotyzmu,153856,0,1.html",masturbatory training,masturbatory training,masturbatory training,masturbatory training
2012,3/2012 vol. 162,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Od-masturbacyjnego-obledu-do-zdrowia-seksualnego-Zmiany-w-postrzeganiu-autoerotyzmu,153856,0,1.html",onanism,onanism,onanism,onanism
2012,3/2012 vol. 162,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Od-masturbacyjnego-obledu-do-zdrowia-seksualnego-Zmiany-w-postrzeganiu-autoerotyzmu,153856,0,1.html",sexuality,sexuality,sexuality,sexuality
2014,3/2014 vol. 170,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Co-to-jest-prawda-,57893,0,1.html","prawda, logika matematyczna, język, przeniesienie","prawda, logika matematyczna, język, przeniesienie","prawda, logika matematyczna, język, przeniesienie","prawda, logika matematyczna, język, przeniesienie"
