term,source_table,term_col,journal_key,period,count,doc_count,doc_pct,keyness_score,pct_point_lift,candidate_review_status,suggested_semantic_family,manual_note,term_norm
national,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,34,6.3551,13.942543,3.9216,pending,,,national
argue,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,32,5.9813,13.66751,3.9089,pending,,,argue
davies,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,24,4.486,13.609425,4.228,pending,,,davies
assistant,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,28,5.2336,13.424607,3.9868,pending,,,assistant
lewis,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,26,4.8598,13.126315,3.9827,pending,,,lewis
washington,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,32,5.9813,12.855697,3.6767,pending,,,washington
past,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,57,10.6542,12.813583,3.1557,pending,,,past
israel,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,33,6.1682,12.59358,3.5713,pending,,,israel
founding,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,27,5.0467,12.575902,3.774,pending,,,founding
board,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,32,5.9813,12.434757,3.5563,pending,,,board
emphasis,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,41,7.6636,12.41265,3.321,pending,,,emphasis
political,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,34,6.3551,12.383313,3.483,pending,,,political
multiple,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,35,6.5421,12.35005,3.4463,pending,,,multiple
discourse,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,30,5.6075,12.287038,3.5781,pending,,,discourse
enactments,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,26,4.8598,12.134361,3.6817,pending,,,enactments
sexuality,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,42,7.8505,12.126493,3.2241,pending,,,sexuality
theories,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,56,10.4673,12.072523,2.986,pending,,,theories
philip,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,24,4.486,11.948641,3.7121,pending,,,philip
dialogue,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,34,6.3551,11.588412,3.2594,pending,,,dialogue
psy,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,25,4.6729,11.526507,3.5378,pending,,,psy
love,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,45,8.4112,11.264357,2.9421,pending,,,love
transference-countertransference,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,24,4.486,11.256648,3.4971,pending,,,transference-countertransference
implications,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,51,9.5327,11.16361,2.8253,pending,,,implications
enactment,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,27,5.0467,11.143189,3.3441,pending,,,enactment
perspectives,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,39,7.2897,11.12537,3.0159,pending,,,perspectives
point,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,71,13.271,11.116899,2.5994,pending,,,point
place,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,69,12.8972,11.099462,2.6126,pending,,,place
two-person,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,21,3.9252,10.671138,3.4523,pending,,,two-person
suggests,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,40,7.4766,10.648552,2.8675,pending,,,suggests
recognition,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,1990-2009,,34,6.3551,10.579499,2.9757,pending,,,recognition
faculty,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,437,41.8984,227.926942,37.4743,pending,,,faculty
correspondence,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,382,36.6251,210.840997,35.4472,pending,,,correspondence
addressed,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,384,36.8169,206.546367,34.6948,pending,,,addressed
private,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,375,35.954,195.27719,32.9327,pending,,,private
relational,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,379,36.3375,189.197314,31.8505,pending,,,relational
program,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,363,34.8035,185.674276,31.4854,pending,,,program
gmail,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,380,36.4334,172.964508,29.1049,pending,,,gmail
member,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,292,27.9962,140.839959,24.795,pending,,,member
dialogues,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,269,25.791,138.549276,24.7479,pending,,,dialogues
professor,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,293,28.092,124.859677,21.9685,pending,,,professor
center,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,291,27.9003,122.140863,21.516,pending,,,center
training,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,316,30.2972,113.78783,19.7586,pending,,,training
postdoctoral,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,228,21.86,110.084185,20.2594,pending,,,postdoctoral
trauma,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,245,23.4899,97.68686,17.744,pending,,,trauma
editor,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,201,19.2713,90.793998,17.1043,pending,,,editor
supervising,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,216,20.7095,89.984363,16.726,pending,,,supervising
psychology,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,277,26.558,81.700237,14.5177,pending,,,psychology
discussion,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,255,24.4487,80.374934,14.4946,pending,,,discussion
stephen,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,170,16.2991,76.915839,14.9593,pending,,,stephen
associate,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,175,16.7785,73.36311,14.1888,pending,,,associate
author,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,286,27.4209,72.848006,12.8718,pending,,,author
board,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,158,15.1486,69.676439,13.7459,pending,,,board
studies,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,212,20.326,68.912083,12.8536,pending,,,studies
international,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,186,17.8332,66.287391,12.6718,pending,,,international
supervisor,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,155,14.861,65.964141,13.0626,pending,,,supervisor
psychoanalyst,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,169,16.2033,63.866802,12.4356,pending,,,psychoanalyst
nyu,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,141,13.5187,63.16392,12.7454,pending,,,nyu
california,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,159,15.2445,63.130006,12.439,pending,,,california
suite,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,186,17.8332,62.900646,12.0243,pending,,,suite
white,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,151,14.4775,62.252539,12.3913,pending,,,white
social,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,210,20.1342,62.182206,11.6188,pending,,,social
gender,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,153,14.6692,60.889303,12.0885,pending,,,gender
journal,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,164,15.7239,58.798122,11.5156,pending,,,journal
published,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,174,16.6826,58.48302,11.3234,pending,,,published
personal,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,188,18.0249,57.246432,10.9213,pending,,,personal
routledge,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,125,11.9847,54.873556,11.3462,pending,,,routledge
mitchell,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,123,11.7929,52.207319,10.8308,pending,,,mitchell
book,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,151,14.4775,49.874666,9.9275,pending,,,book
psychologist,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,118,11.3135,49.470499,10.3514,pending,,,psychologist
self,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,202,19.3672,49.153601,9.2512,pending,,,self
northern,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,112,10.7383,46.980626,9.938,pending,,,northern
issue,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,150,14.3816,45.312827,9.0314,pending,,,issue
psy,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,105,10.0671,44.766825,9.5995,pending,,,psy
society,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,167,16.0115,43.938625,8.5751,pending,,,society
ways,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,169,16.2033,40.822441,7.9486,pending,,,ways
editorial,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,102,9.7795,39.99079,8.6285,pending,,,editorial
president,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,102,9.7795,38.657175,8.3408,pending,,,president
national,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,106,10.163,38.624108,8.2657,pending,,,national
subjectivity,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,109,10.4506,38.429473,8.1756,pending,,,subjectivity
director,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,107,10.2589,37.97106,8.1098,pending,,,director
founding,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,94,9.0125,37.724827,8.2841,pending,,,founding
graduate,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,96,9.2042,37.41716,8.1791,pending,,,graduate
perspectives,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,119,11.4094,36.670909,7.6597,pending,,,perspectives
francisco,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,113,10.8341,35.597672,7.5161,pending,,,francisco
san,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,116,11.1218,35.278515,7.4081,pending,,,san
books,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,101,9.6836,35.262817,7.6244,pending,,,books
race,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,89,8.5331,35.200706,7.8227,pending,,,race
dissociation,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,91,8.7248,33.59682,7.43,pending,,,dissociation
response,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,121,11.6012,33.571729,6.9883,pending,,,response
sexuality,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,115,11.0259,32.536462,6.8446,pending,,,sexuality
political,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,97,9.3001,31.467845,6.8633,pending,,,political
massachusetts,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,87,8.3413,30.74424,6.8666,pending,,,massachusetts
american,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,143,13.7105,30.242492,6.0852,pending,,,american
space,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,107,10.2589,29.677023,6.3384,pending,,,space
culture,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,101,9.6836,29.274182,6.3296,pending,,,culture
adjunct,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,76,7.2867,28.956785,6.6662,pending,,,adjunct
association,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,157,15.0527,28.77109,5.6831,pending,,,association
currently,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,84,8.0537,28.069718,6.3182,pending,,,currently
teaches,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,70,6.7114,27.19038,6.3787,pending,,,teaches
living,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,88,8.4372,26.529857,5.9104,pending,,,living
serves,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,80,7.6702,26.316944,5.9887,pending,,,serves
articles,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,78,7.4784,25.565098,5.8509,pending,,,articles
community,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,87,8.3413,25.027292,5.5898,pending,,,community
racial,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,67,6.4238,24.638962,5.8393,pending,,,racial
cultural,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,95,9.1083,24.499917,5.3677,pending,,,cultural
collective,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,71,6.8073,24.4978,5.7282,pending,,,collective
co-editor,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,62,5.9444,24.069588,5.8095,pending,,,co-editor
alanson,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,65,6.232,23.962643,5.7195,pending,,,alanson
dialogue,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,84,8.0537,23.395766,5.2662,pending,,,dialogue
context,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,126,12.0805,22.845628,4.7161,pending,,,context
writing,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,91,8.7248,22.537324,4.9842,pending,,,writing
shared,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,78,7.4784,22.461183,5.1405,pending,,,shared
family,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,93,8.9166,22.044993,4.8522,pending,,,family
iarpp,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,57,5.465,21.825226,5.3751,pending,,,iarpp
own,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,218,20.9012,21.584762,4.0053,pending,,,own
field,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,119,11.4094,21.517622,4.4946,pending,,,field
perspective,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,128,12.2723,21.272944,4.3773,pending,,,perspective
award,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,61,5.8485,21.242931,5.1471,pending,,,award
explores,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,83,7.9578,21.23527,4.7926,pending,,,explores
intersubjective,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,74,7.0949,20.887693,4.8379,pending,,,intersubjective
lives,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,76,7.2867,20.637115,4.7509,pending,,,lives
therapeutic,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,171,16.395,20.286782,3.9411,pending,,,therapeutic
william,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,69,6.6155,20.274553,4.7722,pending,,,william
impact,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,100,9.5877,20.220511,4.3814,pending,,,impact
violence,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,68,6.5197,20.180664,4.7662,pending,,,violence
world,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,164,15.7239,19.634634,3.8454,pending,,,world
psychotherapist,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,58,5.5609,19.631493,4.8145,pending,,,psychotherapist
explore,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,83,7.9578,19.522069,4.406,pending,,,explore
shame,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,64,6.1361,19.458732,4.6615,pending,,,shame
consultant,key_terms_by_journal_period,terms_unigram,psychoanalytic_dialogues,2010-2025,,55,5.2733,18.837754,4.6798,pending,,,consultant
implications,key_terms_by_journal_period,terms_unigram,psychoanalytic_psychology,1970-1989,,27,21.9512,50.896202,15.274,pending,,,implications
discussed,key_terms_by_journal_period,terms_unigram,psychoanalytic_psychology,1970-1989,,26,21.1382,38.217913,11.5958,pending,,,discussed
behavior,key_terms_by_journal_period,terms_unigram,psychoanalytic_psychology,1970-1989,,16,13.0081,27.678218,9.7692,pending,,,behavior
object,key_terms_by_journal_period,terms_unigram,psychoanalytic_psychology,1970-1989,,28,22.7642,24.918175,7.4001,pending,,,object
borderline,key_terms_by_journal_period,terms_unigram,psychoanalytic_psychology,1970-1989,,14,11.3821,23.311594,8.6083,pending,,,borderline
