url,year,volume,issue,doi,keyword_raw,keyword_norm,keyword_pl,keyword_pl_norm,keyword_semantic_auto,keyword_final_clean,keyword_final_polish,,,,,,
"https://www.psychiatriapolska.pl/Compulsory-psychiatric-observation-under-Article-24-of-the-Mental-Health-Protection,195919,0,1.html",2025.0,59.0,5.0,https://doi.org/10.12740/PP/195919,przymusowa hospitalizacja pacjenta z zaburzeniami psychicznymi,przymusowa hospitalizacja pacjenta z zaburzeniami psychicznymi,przymusowa hospitalizacja pacjenta z zaburzeniami psychicznymi,przymusowa hospitalizacja pacjenta z zaburzeniami psychicznymi,przymusowa hospitalizacja pacjenta z zaburzeniami psychicznymi,przymusowa hospitalizacja pacjenta z zaburzeniami psychicznymi,przymusowa hospitalizacja pacjenta z zaburzeniami psychicznymi,,,,,,
"https://www.psychiatriapolska.pl/Compulsory-psychiatric-observation-under-Article-24-of-the-Mental-Health-Protection,195919,0,1.html",2025.0,59.0,5.0,https://doi.org/10.12740/PP/195919,Psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,,,,,,
"https://www.psychiatriapolska.pl/The-effectiveness-of-medical-education-in-schizophrenia-depending-on-the-mental-state,193181,0,1.html",2025.0,59.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/193181,schizofrenia,schizofrenia,schizofrenia,schizofrenia,schizofrenia,schizofrenia,schizofrenia,,,,,,
"https://www.psychiatriapolska.pl/The-effectiveness-of-medical-education-in-schizophrenia-depending-on-the-mental-state,193181,0,1.html",2025.0,59.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/193181,leczenie,leczenie,leczenie,leczenie,leczenie,leczenie,leczenie,,,,,,
"https://www.psychiatriapolska.pl/The-effectiveness-of-medical-education-in-schizophrenia-depending-on-the-mental-state,193181,0,1.html",2025.0,59.0,5.0,https://doi.org/10.12740/PP/OnlineFirst/193181,Psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,,,,,,
"https://www.psychiatriapolska.pl/Editorial,210153,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/210153,Neuropsychologia i neuropsychiatria,neuropsychologia i neuropsychiatria,neuropsychologia i neuropsychiatria,neuropsychologia i neuropsychiatria,neuropsychologia,neuropsychologia,neuropsychologia,,,,,,
"https://www.psychiatriapolska.pl/Depression-and-ineffective-reproduction-i-e-psychiatric-aspects-of-infertility,191103,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/191103,depresja,depresja,depresja,depresja,depresja,depresja,depresja,,,,,,
"https://www.psychiatriapolska.pl/Depression-and-ineffective-reproduction-i-e-psychiatric-aspects-of-infertility,191103,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/191103,niepłodność,niepłodność,niepłodność,niepłodność,niepłodność,niepłodność,niepłodność,,,,,,
"https://www.psychiatriapolska.pl/Depression-and-ineffective-reproduction-i-e-psychiatric-aspects-of-infertility,191103,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/191103,psychoterapia,psychoterapia,psychoterapia,psychoterapia,psychoterapia,psychoterapia,psychoterapia,,,,,,
"https://www.psychiatriapolska.pl/Depression-and-ineffective-reproduction-i-e-psychiatric-aspects-of-infertility,191103,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/191103,Farmakoterapia i farmakologia,farmakoterapia i farmakologia,farmakoterapia i farmakologia,farmakoterapia i farmakologia,farmakoterapia,farmakoterapia,farmakoterapia,,,,,,
"https://www.psychiatriapolska.pl/Methods-of-preventing-postpartum-depression-The-role-of-physical-activity-mobile,193252,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/193252,depresja poporodowa,depresja poporodowa,depresja poporodowa,depresja poporodowa,depresja,depresja,depresja,,,,,,
"https://www.psychiatriapolska.pl/Methods-of-preventing-postpartum-depression-The-role-of-physical-activity-mobile,193252,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/193252,zapobieganie depresji poporodowej,zapobieganie depresji poporodowej,zapobieganie depresji poporodowej,zapobieganie depresji poporodowej,depresja,depresja,depresja,,,,,,
"https://www.psychiatriapolska.pl/Methods-of-preventing-postpartum-depression-The-role-of-physical-activity-mobile,193252,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/193252,Zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,,,,,,
"https://www.psychiatriapolska.pl/The-association-between-beta-blockers-use-and-depression-narrative-review,192685,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/192685,depresja,depresja,depresja,depresja,depresja,depresja,depresja,,,,,,
"https://www.psychiatriapolska.pl/The-association-between-beta-blockers-use-and-depression-narrative-review,192685,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/192685,lęk,lęk,lęk,lęk,zaburzenia lękowe,zaburzenia lękowe,zaburzenia lękowe,,,,,,
"https://www.psychiatriapolska.pl/The-association-between-beta-blockers-use-and-depression-narrative-review,192685,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/192685,beta-blokery,beta-blokery,beta-blokery,beta-blokery,beta-blokery,beta-blokery,beta-blokery,,,,,,
"https://www.psychiatriapolska.pl/The-association-between-beta-blockers-use-and-depression-narrative-review,192685,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/192685,Farmakoterapia i farmakologia,farmakoterapia i farmakologia,farmakoterapia i farmakologia,farmakoterapia i farmakologia,farmakoterapia,farmakoterapia,farmakoterapia,,,,,,
"https://www.psychiatriapolska.pl/Is-there-a-relationship-between-resting-state-connectivity-within-large-scale-functional,192464,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/192464,uczenie wzrokowo-motoryczne,uczenie wzrokowo-motoryczne,uczenie wzrokowo-motoryczne,uczenie wzrokowo-motoryczne,uczenie wzrokowo-motoryczne,uczenie wzrokowo-motoryczne,uczenie wzrokowo-motoryczne,,,,,,
"https://www.psychiatriapolska.pl/Is-there-a-relationship-between-resting-state-connectivity-within-large-scale-functional,192464,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/192464,Zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,,,,,,
"https://www.psychiatriapolska.pl/Cannabis-and-cannabinoids-in-the-treatment-of-post-traumatic-stress-disorder-A-literature,192416,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/192416,zespół stresu pourazowego,zespół stresu pourazowego,zespół stresu pourazowego,zespół stresu pourazowego,zespół stresu pourazowego,zespół stresu pourazowego,zespół stresu pourazowego,,,,,,
"https://www.psychiatriapolska.pl/Cannabis-and-cannabinoids-in-the-treatment-of-post-traumatic-stress-disorder-A-literature,192416,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/192416,konopie,konopie,konopie,konopie,konopie,konopie,konopie,,,,,,
"https://www.psychiatriapolska.pl/Cannabis-and-cannabinoids-in-the-treatment-of-post-traumatic-stress-disorder-A-literature,192416,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/192416,reklama,reklama,reklama,reklama,reklama,reklama,reklama,,,,,,
"https://www.psychiatriapolska.pl/Cannabis-and-cannabinoids-in-the-treatment-of-post-traumatic-stress-disorder-A-literature,192416,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/192416,Farmakoterapia i farmakologia,farmakoterapia i farmakologia,farmakoterapia i farmakologia,farmakoterapia i farmakologia,farmakoterapia,farmakoterapia,farmakoterapia,,,,,,
"https://www.psychiatriapolska.pl/Comparison-of-stress-levels-and-the-factors-that-induce-it-between-medical-and-dental,191858,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/191858,stres,stres,stres,stres,stres,stres,stres,,,,,,
"https://www.psychiatriapolska.pl/Comparison-of-stress-levels-and-the-factors-that-induce-it-between-medical-and-dental,191858,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/191858,Stomatologia i Psychiatria,stomatologia i psychiatria,stomatologia i psychiatria,stomatologia i psychiatria,stomatologia i psychiatria,stomatologia i psychiatria,stomatologia i psychiatria,,,,,,
"https://www.psychiatriapolska.pl/-You-have-to-let-go-The-experience-of-aging-among-non-heterosexual-women-aged-50,192116,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/192116,mniejszości płciowe i seksualne,mniejszości płciowe i seksualne,mniejszości płciowe i seksualne,mniejszości płciowe i seksualne,mniejszości płciowe i seksualne,mniejszości płciowe i seksualne,mniejszości płciowe i seksualne,,,,,,
"https://www.psychiatriapolska.pl/-You-have-to-let-go-The-experience-of-aging-among-non-heterosexual-women-aged-50,192116,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/192116,starzenie się,starzenie się,starzenie się,starzenie się,psychiatria wieku podeszłego,psychiatria wieku podeszłego,psychiatria wieku podeszłego,,,,,,
"https://www.psychiatriapolska.pl/-You-have-to-let-go-The-experience-of-aging-among-non-heterosexual-women-aged-50,192116,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/192116,menopauza,menopauza,menopauza,menopauza,menopauza,menopauza,menopauza,,,,,,
"https://www.psychiatriapolska.pl/Psychometric-properties-of-the-Polish-version-of-The-Comprehensive-Assessment-of,193087,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/193087,terapia akceptacji i zaangażowania,terapia akceptacji i zaangażowania,terapia akceptacji i zaangażowania,terapia akceptacji i zaangażowania,terapia akceptacji i zaangażowania,terapia akceptacji i zaangażowania,terapia akceptacji i zaangażowania,,,,,,
"https://www.psychiatriapolska.pl/Psychometric-properties-of-the-Polish-version-of-The-Comprehensive-Assessment-of,193087,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/193087,CompACT,compact,compact,compact,compact,compact,compact,,,,,,
"https://www.psychiatriapolska.pl/Effectiveness-of-health-education-in-forensic-psychiatry-departments,190436,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/190436,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,,,,,,
"https://www.psychiatriapolska.pl/Effectiveness-of-health-education-in-forensic-psychiatry-departments,190436,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/190436,schizofrenia,schizofrenia,schizofrenia,schizofrenia,schizofrenia,schizofrenia,schizofrenia,,,,,,
"https://www.psychiatriapolska.pl/Effectiveness-of-health-education-in-forensic-psychiatry-departments,190436,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/OnlineFirst/190436,Psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,psychiatria sądowa,,,,,,
"https://www.psychiatriapolska.pl/Anxiety-and-stress-in-parents-as-well-as-the-burden-of-raising-a-child-with-classical,190678,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/190678,lęk,lęk,lęk,lęk,zaburzenia lękowe,zaburzenia lękowe,zaburzenia lękowe,,,,,,
"https://www.psychiatriapolska.pl/Anxiety-and-stress-in-parents-as-well-as-the-burden-of-raising-a-child-with-classical,190678,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/190678,stres,stres,stres,stres,stres,stres,stres,,,,,,
"https://www.psychiatriapolska.pl/Anxiety-and-stress-in-parents-as-well-as-the-burden-of-raising-a-child-with-classical,190678,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/190678,Psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,,,,,,
"https://www.psychiatriapolska.pl/Recommendations-of-the-Working-Group-of-the-Congress-on-Mental-Health-and-the-Agreement,210181,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/210181,reforma opieki psychiatrycznej,reforma opieki psychiatrycznej,reforma opieki psychiatrycznej,reforma opieki psychiatrycznej,reforma opieki psychiatrycznej,reforma opieki psychiatrycznej,reforma opieki psychiatrycznej,,,,,,
"https://www.psychiatriapolska.pl/Recommendations-of-the-Working-Group-of-the-Congress-on-Mental-Health-and-the-Agreement,210181,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/210181,centrum zdrowia psychicznego,centrum zdrowia psychicznego,centrum zdrowia psychicznego,centrum zdrowia psychicznego,centrum zdrowia psychicznego,centrum zdrowia psychicznego,centrum zdrowia psychicznego,,,,,,
"https://www.psychiatriapolska.pl/Recommendations-of-the-Working-Group-of-the-Congress-on-Mental-Health-and-the-Agreement,210181,0,1.html",2025.0,59.0,4.0,https://doi.org/10.12740/PP/210181,Psychiatria środowiskowa,psychiatria środowiskowa,psychiatria środowiskowa,psychiatria środowiskowa,psychiatria środowiskowa,psychiatria środowiskowa,psychiatria środowiskowa,,,,,,
"https://www.psychiatriapolska.pl/Editorial,208211,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/208211,Neuropsychologia i neuropsychiatria,neuropsychologia i neuropsychiatria,neuropsychologia i neuropsychiatria,neuropsychologia i neuropsychiatria,neuropsychologia,neuropsychologia,neuropsychologia,,,,,,
"https://www.psychiatriapolska.pl/Editorial,208211,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/208211,Psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,,,,,,
"https://www.psychiatriapolska.pl/Bipolar-disorder-in-children-adolescents-and-young-adults-Part-1-Clinical-symptoms,191028,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/191028,zaburzenia afektywne dwubiegunowe,zaburzenia afektywne dwubiegunowe,zaburzenia afektywne dwubiegunowe,zaburzenia afektywne dwubiegunowe,zaburzenia afektywne dwubiegunowe,zaburzenia afektywne dwubiegunowe,zaburzenia afektywne dwubiegunowe,,,,,,
"https://www.psychiatriapolska.pl/Bipolar-disorder-in-children-adolescents-and-young-adults-Part-1-Clinical-symptoms,191028,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/191028,dzieci,dzieci,dzieci,dzieci,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,,,,,,
"https://www.psychiatriapolska.pl/Bipolar-disorder-in-children-adolescents-and-young-adults-Part-1-Clinical-symptoms,191028,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/191028,młodzież,młodzież,młodzież,młodzież,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,,,,,,
"https://www.psychiatriapolska.pl/Bipolar-disorder-in-children-adolescents-and-young-adults-Part-1-Clinical-symptoms,191028,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/191028,Psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,,,,,,
"https://www.psychiatriapolska.pl/Bipolar-disorder-in-children-adolescents-and-young-adults-Part-1-Clinical-symptoms,191028,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/191028,Zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,,,,,,
"https://www.psychiatriapolska.pl/Bipolar-disorder-in-children-adolescents-and-young-adults-Part-2-Therapeutic-management,193400,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/193400,choroba afektywna dwubiegunowa,choroba afektywna dwubiegunowa,choroba afektywna dwubiegunowa,choroba afektywna dwubiegunowa,choroba afektywna dwubiegunowa,choroba afektywna dwubiegunowa,choroba afektywna dwubiegunowa,,,,,,
"https://www.psychiatriapolska.pl/Bipolar-disorder-in-children-adolescents-and-young-adults-Part-2-Therapeutic-management,193400,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/193400,leczenie farmakologiczne,leczenie farmakologiczne,leczenie farmakologiczne,leczenie farmakologiczne,farmakoterapia,farmakoterapia,farmakoterapia,,,,,,
"https://www.psychiatriapolska.pl/Bipolar-disorder-in-children-adolescents-and-young-adults-Part-2-Therapeutic-management,193400,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/193400,dzieci,dzieci,dzieci,dzieci,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,,,,,,
"https://www.psychiatriapolska.pl/Bipolar-disorder-in-children-adolescents-and-young-adults-Part-2-Therapeutic-management,193400,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/193400,młodzież,młodzież,młodzież,młodzież,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,,,,,,
"https://www.psychiatriapolska.pl/Bipolar-disorder-in-children-adolescents-and-young-adults-Part-2-Therapeutic-management,193400,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/193400,Psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,psychiatria dzieci i młodzieży,,,,,,
"https://www.psychiatriapolska.pl/Bipolar-disorder-in-children-adolescents-and-young-adults-Part-2-Therapeutic-management,193400,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/193400,Zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,,,,,,
"https://www.psychiatriapolska.pl/Relationship-between-anhedonia-biological-rhythms-functioning-and-depression-severity,183418,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/OnlineFirst/183418,choroba afektywna dwubiegunowa,choroba afektywna dwubiegunowa,choroba afektywna dwubiegunowa,choroba afektywna dwubiegunowa,choroba afektywna dwubiegunowa,choroba afektywna dwubiegunowa,choroba afektywna dwubiegunowa,,,,,,
"https://www.psychiatriapolska.pl/Relationship-between-anhedonia-biological-rhythms-functioning-and-depression-severity,183418,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/OnlineFirst/183418,anhedonia,anhedonia,anhedonia,anhedonia,anhedonia,anhedonia,anhedonia,,,,,,
"https://www.psychiatriapolska.pl/Relationship-between-anhedonia-biological-rhythms-functioning-and-depression-severity,183418,0,1.html",2025.0,59.0,3.0,https://doi.org/10.12740/PP/OnlineFirst/183418,Zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,zaburzenia afektywne,,,,,,
