journal_key,n_records_group,rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base
psychoanalytic_psychology,1369,32,both,1,362,290,21.183,1369
psychoanalytic_psychology,1369,33,practice,1,348,250,18.262,1369
psychoanalytic_psychology,1369,34,psychological,1,340,202,14.755,1369
psychoanalytic_psychology,1369,35,other,1,338,253,18.481,1369
psychoanalytic_psychology,1369,36,child,1,327,124,9.058,1369
psychoanalytic_psychology,1369,37,transference,1,325,131,9.569,1369
psychoanalytic_psychology,1369,38,com,1,323,314,22.936,1369
psychoanalytic_psychology,1369,39,also,1,318,270,19.722,1369
psychoanalytic_psychology,1369,40,relational,1,313,133,9.715,1369
psychoanalytic_psychology,1369,41,freud,1,308,133,9.715,1369
psychoanalytic_psychology,1369,42,freud's,1,301,131,9.569,1369
psychoanalytic_psychology,1369,43,relations,1,294,133,9.715,1369
psychoanalytic_psychology,1369,44,one,1,293,217,15.851,1369
psychoanalytic_psychology,1369,45,understanding,1,292,215,15.705,1369
psychoanalytic_psychology,1369,46,therapy,1,290,159,11.614,1369
psychoanalytic_psychology,1369,47,unconscious,1,288,148,10.811,1369
psychoanalytic_psychology,1369,48,mental,1,285,172,12.564,1369
psychoanalytic_psychology,1369,49,trauma,1,285,107,7.816,1369
psychoanalytic_psychology,1369,50,analyst,1,284,168,12.272,1369
psychoanalytic_psychology,1369,51,functioning,1,283,131,9.569,1369
psychoanalytic_psychology,1369,52,developmental,1,280,175,12.783,1369
psychoanalytic_psychology,1369,53,two,1,278,192,14.025,1369
psychoanalytic_psychology,1369,54,children,1,275,109,7.962,1369
psychoanalytic_psychology,1369,55,early,1,274,167,12.199,1369
psychoanalytic_psychology,1369,56,theoretical,1,272,187,13.66,1369
psychoanalytic_psychology,1369,57,online,1,267,80,5.844,1369
psychoanalytic_psychology,1369,58,institute,1,263,139,10.153,1369
psychoanalytic_psychology,1369,59,life,1,262,170,12.418,1369
psychoanalytic_psychology,1369,60,social,1,260,142,10.373,1369
psychoanalytic_psychology,1369,61,model,1,258,151,11.03,1369
psychoanalytic_psychology,1369,62,adult,1,255,116,8.473,1369
psychoanalytic_psychology,1369,63,interpersonal,1,253,128,9.35,1369
psychoanalytic_psychology,1369,64,sexual,1,252,81,5.917,1369
psychoanalytic_psychology,1369,65,states,1,252,157,11.468,1369
psychoanalytic_psychology,1369,66,well,1,250,215,15.705,1369
psychoanalytic_psychology,1369,67,affect,1,245,100,7.305,1369
psychoanalytic_psychology,1369,68,implications,1,239,188,13.733,1369
psychoanalytic_psychology,1369,69,disorders,1,238,103,7.524,1369
psychoanalytic_psychology,1369,70,disorder,1,236,109,7.962,1369
psychoanalytic_psychology,1369,71,change,1,236,129,9.423,1369
psychoanalytic_psychology,1369,72,therapist,1,234,109,7.962,1369
psychoanalytic_psychology,1369,73,experiences,1,231,138,10.08,1369
psychoanalytic_psychology,1369,74,patient's,1,231,144,10.519,1369
psychoanalytic_psychology,1369,75,school,1,231,90,6.574,1369
psychoanalytic_psychology,1369,76,relationships,1,228,132,9.642,1369
psychoanalytic_psychology,1369,77,emotional,1,224,118,8.619,1369
psychoanalytic_psychology,1369,78,robert,1,213,66,4.821,1369
psychoanalytic_psychology,1369,79,training,1,212,127,9.277,1369
psychoanalytic_psychology,1369,80,borderline,1,209,62,4.529,1369
psychoanalytic_psychology,1369,81,all,1,209,178,13.002,1369
psychoanalytic_psychology,1369,82,countertransference,1,207,83,6.063,1369
psychoanalytic_psychology,1369,83,processes,1,204,138,10.08,1369
psychoanalytic_psychology,1369,84,edu,1,201,200,14.609,1369
psychoanalytic_psychology,1369,85,depression,1,200,51,3.725,1369
psychoanalytic_psychology,1369,86,empirical,1,199,129,9.423,1369
psychoanalytic_psychology,1369,87,results,1,196,150,10.957,1369
psychoanalytic_psychology,1369,88,org,1,196,143,10.446,1369
psychoanalytic_psychology,1369,89,contemporary,1,195,135,9.861,1369
psychoanalytic_psychology,1369,90,aspects,1,193,144,10.519,1369
psychoanalytic_psychology,1369,91,first,1,192,150,10.957,1369
psychoanalytic_psychology,1369,92,group,1,190,100,7.305,1369
psychoanalytic_psychology,1369,93,therapists,1,190,92,6.72,1369
psychoanalytic_psychology,1369,94,among,1,188,107,7.816,1369
psychoanalytic_psychology,1369,95,three,1,188,125,9.131,1369
psychoanalytic_psychology,1369,96,theories,1,187,115,8.4,1369
psychoanalytic_psychology,1369,97,time,1,187,121,8.839,1369
psychoanalytic_psychology,1369,98,women,1,186,74,5.405,1369
psychoanalytic_psychology,1369,99,human,1,184,125,9.131,1369
psychoanalytic_psychology,1369,100,behavior,1,182,109,7.962,1369
psychoanalytic_psychology,1369,101,john,1,182,66,4.821,1369
psychoanalytic_psychology,1369,102,available,1,182,82,5.99,1369
psychoanalytic_psychology,1369,103,anxiety,1,182,82,5.99,1369
psychoanalytic_psychology,1369,104,narcissism,1,181,48,3.506,1369
psychoanalytic_psychology,1369,105,literature,1,181,146,10.665,1369
psychoanalytic_psychology,1369,106,street,1,176,173,12.637,1369
psychoanalytic_psychology,1369,107,different,1,175,141,10.299,1369
psychoanalytic_psychology,1369,108,findings,1,175,144,10.519,1369
psychoanalytic_psychology,1369,109,identity,1,175,73,5.332,1369
psychoanalytic_psychology,1369,110,gmail,1,175,171,12.491,1369
psychoanalytic_psychology,1369,111,representations,1,173,72,5.259,1369
psychoanalytic_psychology,1369,112,context,1,173,135,9.861,1369
psychoanalytic_psychology,1369,113,childhood,1,173,81,5.917,1369
psychoanalytic_psychology,1369,114,toward,1,168,104,7.597,1369
psychoanalytic_psychology,1369,115,world,1,167,104,7.597,1369
psychoanalytic_psychology,1369,116,conflict,1,167,90,6.574,1369
psychoanalytic_psychology,1369,117,working,1,167,102,7.451,1369
psychoanalytic_psychology,1369,118,own,1,166,134,9.788,1369
psychoanalytic_psychology,1369,119,impact,1,165,102,7.451,1369
psychoanalytic_psychology,1369,120,psychic,1,163,87,6.355,1369
psychoanalytic_psychology,1369,121,assessment,1,163,84,6.136,1369
psychoanalytic_psychology,1369,122,individual,1,162,123,8.985,1369
psychoanalytic_psychology,1369,123,latest,1,161,57,4.164,1369
psychoanalytic_psychology,1369,124,symptoms,1,160,84,6.136,1369
psychoanalytic_psychology,1369,125,associated,1,160,117,8.546,1369
psychoanalytic_psychology,1369,126,professional,1,159,56,4.091,1369
psychoanalytic_psychology,1369,127,language,1,158,62,4.529,1369
psychoanalytic_psychology,1369,128,mind,1,157,86,6.282,1369
psychoanalytic_psychology,1369,129,apa,1,157,72,5.259,1369
psychoanalytic_psychology,1369,130,reality,1,156,94,6.866,1369
psychoanalytic_psychology,1369,131,defense,1,155,69,5.04,1369
psychoanalytic_psychology,1369,132,alliance,1,155,50,3.652,1369
psychoanalytic_psychology,1369,133,center,1,155,118,8.619,1369
psychoanalytic_psychology,1369,134,related,1,153,111,8.108,1369
psychoanalytic_psychology,1369,135,city,1,153,90,6.574,1369
psychoanalytic_psychology,1369,136,https,1,151,101,7.378,1369
psychoanalytic_psychology,1369,137,narcissistic,1,150,72,5.259,1369
psychoanalytic_psychology,1369,138,notification,1,150,50,3.652,1369
psychoanalytic_psychology,1369,139,many,1,149,122,8.912,1369
psychoanalytic_psychology,1369,140,ego,1,149,68,4.967,1369
psychoanalytic_psychology,1369,141,email,1,148,144,10.519,1369
psychoanalytic_psychology,1369,142,needs,1,147,82,5.99,1369
psychoanalytic_psychology,1369,143,significant,1,147,127,9.277,1369
psychoanalytic_psychology,1369,144,gender,1,146,61,4.456,1369
psychoanalytic_psychology,1369,145,history,1,145,99,7.232,1369
psychoanalytic_psychology,1369,146,important,1,144,128,9.35,1369
psychoanalytic_psychology,1369,147,cultural,1,144,65,4.748,1369
psychoanalytic_psychology,1369,148,specific,1,143,114,8.327,1369
psychoanalytic_psychology,1369,149,psychopathology,1,141,94,6.866,1369
psychoanalytic_psychology,1369,150,years,1,141,118,8.619,1369
psychoanalytic_psychotherapy,870,1,psychotherapy,1,1272,384,44.138,870
psychoanalytic_psychotherapy,870,2,psychoanalytic,1,1197,410,47.126,870
psychoanalytic_psychotherapy,870,3,runninghead,1,870,870,100.0,870
psychoanalytic_psychotherapy,870,4,patients,1,695,284,32.644,870
psychoanalytic_psychotherapy,870,5,work,1,599,295,33.908,870
psychoanalytic_psychotherapy,870,6,therapy,1,544,224,25.747,870
psychoanalytic_psychotherapy,870,7,clinical,1,537,327,37.586,870
psychoanalytic_psychotherapy,870,8,london,1,534,357,41.034,870
psychoanalytic_psychotherapy,870,9,treatment,1,473,229,26.322,870
psychoanalytic_psychotherapy,870,10,patient,1,441,220,25.287,870
psychoanalytic_psychotherapy,870,11,psychoanalysis,1,416,168,19.31,870
psychoanalytic_psychotherapy,870,12,health,1,409,191,21.954,870
psychoanalytic_psychotherapy,870,13,between,1,399,254,29.195,870
psychoanalytic_psychotherapy,870,14,psychodynamic,1,397,134,15.402,870
psychoanalytic_psychotherapy,870,15,research,1,373,168,19.31,870
psychoanalytic_psychotherapy,870,16,mental,1,370,181,20.805,870
psychoanalytic_psychotherapy,870,17,about,1,362,222,25.517,870
psychoanalytic_psychotherapy,870,18,understanding,1,361,223,25.632,870
psychoanalytic_psychotherapy,870,19,practice,1,343,186,21.379,870
psychoanalytic_psychotherapy,870,20,group,1,340,133,15.287,870
psychoanalytic_psychotherapy,870,21,therapeutic,1,339,177,20.345,870
psychoanalytic_psychotherapy,870,22,experience,1,318,194,22.299,870
psychoanalytic_psychotherapy,870,23,one,1,304,217,24.943,870
psychoanalytic_psychotherapy,870,24,other,1,295,207,23.793,870
psychoanalytic_psychotherapy,870,25,both,1,293,228,26.207,870
psychoanalytic_psychotherapy,870,26,development,1,276,181,20.805,870
psychoanalytic_psychotherapy,870,27,also,1,275,215,24.713,870
psychoanalytic_psychotherapy,870,28,service,1,272,124,14.253,870
psychoanalytic_psychotherapy,870,29,working,1,269,163,18.736,870
psychoanalytic_psychotherapy,870,30,nhs,1,269,140,16.092,870
psychoanalytic_psychotherapy,870,31,care,1,257,114,13.103,870
psychoanalytic_psychotherapy,870,32,theory,1,257,149,17.126,870
psychoanalytic_psychotherapy,870,33,two,1,255,175,20.115,870
psychoanalytic_psychotherapy,870,34,relationship,1,240,148,17.011,870
psychoanalytic_psychotherapy,870,35,new,1,214,129,14.828,870
psychoanalytic_psychotherapy,870,36,depression,1,214,58,6.667,870
psychoanalytic_psychotherapy,870,37,child,1,213,103,11.839,870
psychoanalytic_psychotherapy,870,38,process,1,213,137,15.747,870
psychoanalytic_psychotherapy,870,39,mind,1,208,113,12.989,870
psychoanalytic_psychotherapy,870,40,personality,1,207,99,11.379,870
psychoanalytic_psychotherapy,870,41,training,1,199,94,10.805,870
psychoanalytic_psychotherapy,870,42,psychological,1,192,123,14.138,870
psychoanalytic_psychotherapy,870,43,all,1,188,140,16.092,870
psychoanalytic_psychotherapy,870,44,services,1,188,84,9.655,870
psychoanalytic_psychotherapy,870,45,disorder,1,188,88,10.115,870
psychoanalytic_psychotherapy,870,46,life,1,187,111,12.759,870
psychoanalytic_psychotherapy,870,47,first,1,181,142,16.322,870
psychoanalytic_psychotherapy,870,48,time,1,180,135,15.517,870
psychoanalytic_psychotherapy,870,49,disorders,1,177,78,8.966,870
psychoanalytic_psychotherapy,870,50,hospital,1,176,87,10.0,870
psychoanalytic_psychotherapy,870,51,thinking,1,170,111,12.759,870
psychoanalytic_psychotherapy,870,52,staff,1,169,77,8.851,870
psychoanalytic_psychotherapy,870,53,complex,1,169,94,10.805,870
psychoanalytic_psychotherapy,870,54,people,1,167,95,10.92,870
psychoanalytic_psychotherapy,870,55,emotional,1,167,97,11.149,870
psychoanalytic_psychotherapy,870,56,children,1,166,74,8.506,870
psychoanalytic_psychotherapy,870,57,psychotic,1,166,68,7.816,870
psychoanalytic_psychotherapy,870,58,trauma,1,166,62,7.126,870
psychoanalytic_psychotherapy,870,59,years,1,165,127,14.598,870
psychoanalytic_psychotherapy,870,60,own,1,165,119,13.678,870
psychoanalytic_psychotherapy,870,61,model,1,160,90,10.345,870
psychoanalytic_psychotherapy,870,62,psychiatric,1,158,84,9.655,870
psychoanalytic_psychotherapy,870,63,need,1,158,133,15.287,870
psychoanalytic_psychotherapy,870,64,therapist,1,157,99,11.379,870
psychoanalytic_psychotherapy,870,65,well,1,156,134,15.402,870
psychoanalytic_psychotherapy,870,66,routledge,1,155,58,6.667,870
psychoanalytic_psychotherapy,870,67,email,1,155,154,17.701,870
psychoanalytic_psychotherapy,870,68,many,1,153,116,13.333,870
psychoanalytic_psychotherapy,870,69,out,1,153,107,12.299,870
psychoanalytic_psychotherapy,870,70,individual,1,152,109,12.529,870
psychoanalytic_psychotherapy,870,71,supervision,1,151,54,6.207,870
psychoanalytic_psychotherapy,870,72,over,1,149,111,12.759,870
psychoanalytic_psychotherapy,870,73,groups,1,148,59,6.782,870
psychoanalytic_psychotherapy,870,74,experiences,1,147,90,10.345,870
psychoanalytic_psychotherapy,870,75,social,1,145,91,10.46,870
psychoanalytic_psychotherapy,870,76,different,1,144,118,13.563,870
psychoanalytic_psychotherapy,870,77,psychiatry,1,138,78,8.966,870
psychoanalytic_psychotherapy,870,78,setting,1,138,88,10.115,870
psychoanalytic_psychotherapy,870,79,unconscious,1,138,90,10.345,870
psychoanalytic_psychotherapy,870,80,world,1,137,93,10.69,870
psychoanalytic_psychotherapy,870,81,material,1,136,113,12.989,870
psychoanalytic_psychotherapy,870,82,analysis,1,136,91,10.46,870
psychoanalytic_psychotherapy,870,83,interpersonal,1,134,47,5.402,870
psychoanalytic_psychotherapy,870,84,psychotherapeutic,1,133,82,9.425,870
psychoanalytic_psychotherapy,870,85,john,1,133,48,5.517,870
psychoanalytic_psychotherapy,870,86,countertransference,1,131,63,7.241,870
psychoanalytic_psychotherapy,870,87,public,1,131,74,8.506,870
psychoanalytic_psychotherapy,870,88,symptoms,1,130,75,8.621,870
psychoanalytic_psychotherapy,870,89,general,1,129,83,9.54,870
psychoanalytic_psychotherapy,870,90,patient's,1,129,85,9.77,870
psychoanalytic_psychotherapy,870,91,change,1,128,81,9.31,870
psychoanalytic_psychotherapy,870,92,important,1,126,107,12.299,870
psychoanalytic_psychotherapy,870,93,difficulties,1,125,96,11.034,870
psychoanalytic_psychotherapy,870,94,particular,1,125,111,12.759,870
psychoanalytic_psychotherapy,870,95,aspects,1,125,92,10.575,870
psychoanalytic_psychotherapy,870,96,problems,1,122,79,9.08,870
psychoanalytic_psychotherapy,870,97,medical,1,122,58,6.667,870
psychoanalytic_psychotherapy,870,98,attachment,1,120,45,5.172,870
psychoanalytic_psychotherapy,870,99,only,1,120,99,11.379,870
psychoanalytic_psychotherapy,870,100,self,1,117,66,7.586,870
psychoanalytic_psychotherapy,870,101,analytic,1,117,69,7.931,870
psychoanalytic_psychotherapy,870,102,learning,1,116,53,6.092,870
psychoanalytic_psychotherapy,870,103,department,1,116,89,10.23,870
psychoanalytic_psychotherapy,870,104,three,1,115,95,10.92,870
psychoanalytic_psychotherapy,870,105,processes,1,114,79,9.08,870
psychoanalytic_psychotherapy,870,106,context,1,113,89,10.23,870
psychoanalytic_psychotherapy,870,107,david,1,113,34,3.908,870
psychoanalytic_psychotherapy,870,108,relationships,1,112,81,9.31,870
psychoanalytic_psychotherapy,870,109,very,1,112,86,9.885,870
psychoanalytic_psychotherapy,870,110,dynamic,1,112,49,5.632,870
psychoanalytic_psychotherapy,870,111,early,1,111,75,8.621,870
psychoanalytic_psychotherapy,870,112,transference,1,111,71,8.161,870
psychoanalytic_psychotherapy,870,113,psychic,1,111,62,7.126,870
psychoanalytic_psychotherapy,870,114,therapists,1,111,63,7.241,870
psychoanalytic_psychotherapy,870,115,road,1,110,107,12.299,870
psychoanalytic_psychotherapy,870,116,literature,1,110,76,8.736,870
psychoanalytic_psychotherapy,870,117,forensic,1,108,31,3.563,870
psychoanalytic_psychotherapy,870,118,feelings,1,107,73,8.391,870
psychoanalytic_psychotherapy,870,119,help,1,106,88,10.115,870
psychoanalytic_psychotherapy,870,120,often,1,105,92,10.575,870
psychoanalytic_psychotherapy,870,121,made,1,104,93,10.69,870
psychoanalytic_psychotherapy,870,122,evidence,1,103,64,7.356,870
psychoanalytic_psychotherapy,870,123,community,1,103,55,6.322,870
psychoanalytic_psychotherapy,870,124,impact,1,103,72,8.276,870
psychoanalytic_psychotherapy,870,125,evidence-based,1,103,37,4.253,870
psychoanalytic_psychotherapy,870,126,internal,1,102,79,9.08,870
psychoanalytic_psychotherapy,870,127,psychosis,1,102,33,3.793,870
psychoanalytic_psychotherapy,870,128,assessment,1,102,53,6.092,870
psychoanalytic_psychotherapy,870,129,psychology,1,102,70,8.046,870
psychoanalytic_psychotherapy,870,130,however,1,99,95,10.92,870
psychoanalytic_psychotherapy,870,131,sense,1,99,78,8.966,870
psychoanalytic_psychotherapy,870,132,factors,1,99,68,7.816,870
psychoanalytic_psychotherapy,870,133,further,1,99,91,10.46,870
psychoanalytic_psychotherapy,870,134,states,1,98,60,6.897,870
psychoanalytic_psychotherapy,870,135,outcome,1,98,58,6.667,870
psychoanalytic_psychotherapy,870,136,com,1,98,97,11.149,870
psychoanalytic_psychotherapy,870,137,nature,1,97,78,8.966,870
psychoanalytic_psychotherapy,870,138,theoretical,1,97,76,8.736,870
psychoanalytic_psychotherapy,870,139,family,1,97,56,6.437,870
psychoanalytic_psychotherapy,870,140,borderline,1,96,43,4.943,870
psychoanalytic_psychotherapy,870,141,anxiety,1,96,74,8.506,870
psychoanalytic_psychotherapy,870,142,place,1,95,78,8.966,870
psychoanalytic_psychotherapy,870,143,after,1,95,75,8.621,870
psychoanalytic_psychotherapy,870,144,object,1,94,62,7.126,870
psychoanalytic_psychotherapy,870,145,org,1,93,48,5.517,870
psychoanalytic_psychotherapy,870,146,young,1,92,50,5.747,870
psychoanalytic_psychotherapy,870,147,brief,1,92,51,5.862,870
psychoanalytic_psychotherapy,870,148,ideas,1,92,70,8.046,870
psychoanalytic_psychotherapy,870,149,developmental,1,91,60,6.897,870
psychoanalytic_psychotherapy,870,150,professional,1,91,55,6.322,870
